318,1,155,578,559,679,153,691,833,290,310,715,62,845,66,953,127,898,969,111,758,659
319,0,330,98,704,634,386,311,719,77,679,50,768,753,603,219,998,31,263,544,609,417
320,1,970,813,209,493,58,7,994,698,408,252,83,459,919,715,18,861,229,962,6,278
321,1,582,693,503,452,312,376,751,269,548,918,578,30,141,932,550,668,60,468,676,310
322,1,613,549,802,892,28,500,262,213,598,203,209,608,506,183,263,371,561,865,628,21
323,5,940,276,320,529,654,853,119,638,441,109,397,532,23,495,74,358,104,220,821,434
324,1,332,954,677,351,821,471,439,687,600,721,590,690,558,515,655,867,486,905,574,880
325,4,347,90,74,127,765,777,634,194,80,214,972,92,209,146,508,926,116,909,706,289
326,1,281,36,338,387,584,260,287,349,793,921,492,365,54,968,888,427,49,135,72,680
327,0,566,798,70,58,525,340,381,835,456,32,94,216,548,401,438,754,423,518,645,120
328,1,562,756,892,684,541,467,5,96,630,407,991,120,419,148,422,431,649,663,39,546
329,3,107,762,838,808,782,198,626,912,389,562,21,649,969,997,373,208,266,597,78,508
330,5,336,770,403,609,758,779,214,178,429,248,91,915,121,635,394,865,225,542,133,536
331,0,750,36,621,181,15,170,739,211,1,339,234,926,730,908,691,949,457,824,555,877
332,0,410,538,994,340,858,843,382,197,971,275,889,707,157,721,733,126,887,954,732,835
333,0,99,43,617,345,216,124,370,650,169,106,15,873,305,545,697,913,424,123,282,108
334,0,27,967,503,2,645,973,955,597,793,251,221,156,433,678,840,62,945,664,839,286
335,0,377,444,0,198,620,670,625,707,970,719,104,584,702,752,887,331,180,415,129,848
336,0,71,923,997,795,414,118,686,113,600,418,729,685,360,814,899,103,873,825,310,271
337,1,757,15,524,887,769,898,8,270,401,476,951,938,340,716,247,915,895,379,985,845
338,0,419,545,413,103,324,56,470,232,994,281,578,941,640,10,717,570,436,923,128,195
339,1,606,687,242,977,590,47,238,736,255,354,948,530,964,307,359,842,665,741,522,140
340,1,501,662,466,180,668,183,178,522,72,81,468,207,79,31,170,818,760,695,560,225
341,1,749,191,808,748,584,771,781,862,196,105,528,551,422,775,172,949,933,837,567,424
342,0,475,147,530,121,10,751,376,249,167,388,335,334,782,701,834,375,576,995,367,853
343,1,844,477,2,697,901,940,660,914,772,785,653,426,93,31,874,206,161,175,986,705
344,0,572,784,431,201,37,456,545,620,690,385,187,626,571,356,453,884,915,844,634,944
345,0,297,772,225,210,245,496,527,82,33,609,107,550,217,883,322,967,666,686,449,483
346,1,648,742,265,984,310,281,778,309,851,99,453,515,39,122,389,905,102,964,506,616
347,3,678,27,113,943,368,908,539,185,983,299,710,71,8,384,365,136,494,773,603,462
348,1,842,944,289,591,925,91,297,439,772,937,878,323,762,705,204,381,110,263,654,334
349,3,187,55,824,867,890,359,410,710,717,522,740,632,876,87,935,755,247,666,341,34
350,1,246,508,562,934,315,718,173,551,872,22,400,899,54,105,582,837,160,311,714,39
351,1,188,135,752,945,231,768,706,597,1,142,726,613,546,554,89,965,381,918,168,396
352,0,582,332,426,340,319,769,468,223,19,971,166,252,695,270,471,491,684,704,148,727
353,1,324,122,335,986,497,131,504,308,887,661,955,489,32,806,23,150,437,768,10,385
354,0,168,861,123,188,956,363,668,297,712,940,730,452,403,765,607,461,223,413,983,931
355,1,693,801,426,71,214,724,219,928,837,370,821,907,351,931,103,731,14,436,726,862
356,1,880,960,302,86,703,759,657,378,951,135,366,344,256,671,925,16,534,153,313,175
357,1,319,329,748,563,985,13,448,41,223,385,638,255,139,364,67,408,642,8,653,370
358,1,538,206,439,994,661,32,895,625,107,862,435,952,848,41,546,356,97,11,190,296
359,1,68,507,791,268,267,855,422,154,178,57,890,489,298,266,557,644,150,306,122,259
360,1,811,953,851,774,489,412,618,816,886,316,668,906,109,346,759,579,315,472,716,19
361,0,405,411,332,953,647,637,505,399,882,566,408,265,350,756,342,712,980,321,725,986
362,0,204,459,510,929,278,980,431,585,443,381,727,663,486,385,92,220,415,154,40,689
363,5,149,136,836,898,371,225,376,254,323,619,274,154,107,783,464,969,152,416,778,490
364,0,32,310,711,926,171,544,942,697,133,776,66,648,348,777,357,636,124,726,924,305
365,1,178,881,40,643,250,24,462,542,664,234,560,369,423,585,75,29,61,98,475,642
366,0,38,747,934,302,146,33,9,118,857,944,616,4,843,287,441,508,525,205,878,94
367,1,482,481,371,707,808,63,703,857,209,342,941,816,72,454,110,814,726,266,577,265
368,1,731,835,437,586,244,352,320,844,638,778,23,93,456,501,467,509,992,675,894,934
369,3,718,502,872,654,962,832,830,180,443,604,114,908,621,446,104,946,966,478,341,52
370,1,517,950,106,192,597,601,56,907,870,919,591,281,397,389,596,341,989,272,282,947
371,0,480,540,834,525,579,865,708,515,642,921,483,345,754,339,308,117,451,135,722,994
372,0,115,884,765,958,404,76,844,506,368,299,967,275,966,860,587,43,149,292,144,664
373,1,521,647,76,840,272,552,33,391,575,675,567,591,431,592,702,151,404,844,677,179
374,0,724,447,398,491,347,492,460,122,657,873,594,236,189,362,154,52,359,943,998,107
375,1,60,393,507,719,179,821,526,20,244,495,521,252,263,729,804,547,111,197,228,649
376,1,935,731,515,645,893,190,690,965,282,695,708,631,527,845,123,838,333,581,292,312
377,1,838,289,574,183,636,257,357,553,202,931,405,56,528,230,428,946,364,207,497,789
378,1,447,921,42,360,723,288,494,922,800,682,119,771,297,438,406,789,266,317,187,380
379,1,843,30,542,549,885,620,827,732,424,820,523,243,854,566,259,915,626,341,504,206
380,2,124,207,967,21,220,309,414,254,617,747,336,723,846,335,377,641,122,766,674,934
381,1,390,437,814,890,67,784,3,885,665,649,383,211,129,360,215,929,233,588,251,461
382,1,970,115,9,259,851,399,375,794,898,154,178,971,624,784,511,536,354,164,989,358
383,1,12,550,508,864,130,905,64,853,604,661,116,262,760,861,346,55,788,54,735,235
384,1,286,606,625,312,507,528,614,801,884,229,629,87,8,297,974,0,941,128,901,501
385,1,381,363,796,480,756,809,776,121,622,31,267,468,668,910,740,228,700,389,36,861
386,1,520,871,428,774,238,991,797,397,236,854,628,277,418,602,416,971,38,807,625,446
387,1,568,555,160,783,959,429,415,516,819,208,176,343,478,604,44,447,357,402,97,423
388,1,496,445,3,691,683,220,153,575,45,326,217,73,535,295,233,75,748,584,982,280
389,1,684,244,167,788,307,143,147,943,951,817,577,460,269,308,353,661,696,445,636,72
390,1,309,78,11,190,609,967,467,413,548,923,994,926,971,67,318,791,516,961,404,626
391,1,579,321,927,749,650,226,685,901,806,442,743,620,118,519,567,692,68,18,550,711
392,0,597,752,553,239,287,33,743,657,409,109,455,559,761,771,946,205,665,568,832,334
393,1,320,765,5,203,509,508,246,834,684,874,981,416,691,418,183,814,254,602,742,654
394,1,123,387,225,318,657,947,467,414,384,819,664,671,368,799,94,433,57,908,534,322
395,1,433,321,672,994,493,222,167,268,50,984,109,423,498,905,220,724,810,921,903,773
396,3,709,99,596,650,726,200,367,845,383,731,639,665,971,932,865,945,615,456,634,574
397,0,461,888,890,156,89,446,961,356,668,51,409,178,373,315,3,104,145,478,259,330
398,1,772,219,550,241,614,566,949,403,323,719,790,246,569,578,641,930,460,833,977,206
399,0,433,839,173,305,823,855,727,751,421,998,498,996,357,93,534,755,773,600,762,828
400,1,252,313,758,634,769,619,880,554,347,920,589,686,538,770,289,61,725,882,22,519
401,2,500,956,223,418,277,905,777,770,621,542,609,709,897,246,357,661,275,768,366,612
402,0,520,571,654,206,541,408,568,441,884,412,639,687,117,631,534,433,33,996,45,849
403,3,353,303,316,546,799,823,789,522,585,702,226,44,716,110,548,134,570,198,481,923
404,1,89,951,980,63,650,743,556,962,955,598,184,485,448,49,745,375,982,553,901,859
405,3,282,124,138,865,94,762,414,235,974,643,934,183,812,781,944,433,74,45,283,398
406,0,45,195,332,338,278,717,578,983,630,778,612,731,245,653,734,150,836,164,462,701
407,3,426,179,340,335,150,683,923,451,326,991,50,22,626,807,858,193,584,993,687,132
408,1,96,484,367,18,626,802,464,916,157,294,725,997,222,928,258,770,841,744,386,794
409,0,251,823,308,808,776,86,372,666,180,775,519,641,75,521,418,692,700,144,358,117
410,1,588,414,154,847,982,549,417,388,770,32,20,892,906,120,162,610,861,772,275,44
411,1,237,934,701,967,770,101,96,979,559,262,486,447,772,913,332,787,568,92,450,990
412,4,713,106,949,483,141,888,307,987,777,611,582,694,413,967,235,105,361,189,791,252
413,1,620,170,847,962,702,714,485,667,128,3,979,908,809,269,631,135,307,918,300,725
414,1,138,603,771,23,635,457,617,56,570,203,403,330,228,953,835,867,276,314,339,538
415,0,70,757,388,578,610,140,174,593,86,588,875,381,939,911,59,384,36,638,654,85
416,4,827,826,847,488,663,26,844,408,115,659,755,94,558,560,313,584,863,352,947,43
417,5,392,422,143,633,652,903,426,658,18,175,708,320,70,972,338,745,64,771,530,892
418,0,37,764,636,712,275,174,444,856,561,357,266,962,41,827,901,656,63,918,531,726
419,5,413,475,363,371,158,316,558,495,379,658,958,357,494,21,887,301,599,936,543,697
420,1,153,801,802,626,637,773,264,51,386,704,155,311,676,959,344,556,242,135,423,411
421,0,35,445,229,44,563,874,795,825,670,760,588,976,441,403,166,279,104,368,27,98
422,1,597,200,948,643,396,236,860,490,940,662,809,867,689,299,672,327,156,452,43,751
423,0,294,960,343,977,653,794,366,22,984,876,664,109,916,44,648,822,994,337,771,652
424,1,356,600,923,103,804,24,87,158,222,311,429,177,503,223,77,12,83,719,358,185
425,1,234,494,106,172,719,597,40,128,462,583,894,412,224,92,534,876,686,367,572,400
426,1,497,375,960,92,277,513,10,86,367,885,540,656,109,373,278,938,402,101,621,383
427,0,381,889,96,768,809,848,755,814,544,239,465,399,90,15,406,508,896,584,251,564
428,0,186,681,296,859,888,284,515,332,528,535,226,793,583,65,810,564,980,946,267,349
429,1,328,635,500,105,785,482,393,34,868,398,542,905,599,931,452,196,409,67,181,5
430,0,838,167,398,548,362,641,209,669,370,899,296,199,368,730,628,60,900,175,150,795
431,1,150,41,578,225,621,271,301,339,488,941,961,940,767,489,790,907,518,15,453,841
432,1,566,437,466,68,888,356,947,901,88,373,75,228,524,724,799,562,240,148,424,871
433,1,439,583,304,573,409,265,400,315,538,777,584,349,561,350,504,779,287,909,165,940
434,4,961,472,380,995,625,473,613,938,299,149,827,85,385,138,323,984,858,750,360,765
435,2,494,480,641,392,566,896,436,966,381,841,398,670,497,14,538,685,152,722,259,681
436,1,626,923,829,22,533,388,252,107,687,330,779,84,410,718,608,508,56,591,438,543
437,1,478,946,385,137,548,432,602,407,546,796,417,370,384,855,833,156,387,366,248,23
438,1,140,254,53,903,149,770,488,279,889,403,97,79,792,944,811,65,30,519,529,641
439,0,445,703,971,408,76,31,638,319,521,573,810,470,151,259,413,627,84,142,850,159
440,3,844,847,717,890,429,871,134,490,407,144,393,74,269,814,637,535,946,89,670,453
441,0,228,203,61,990,94,464,63,530,715,344,775,139,721,499,160,537,765,815,443,613
442,1,838,544,754,245,537,24,499,980,138,369,168,291,261,801,636,505,352,446,356,219
443,0,903,324,168,51,336,76,788,527,259,334,42,909,429,138,607,420,279,363,144,351
444,1,764,545,607,573,270,956,547,757,810,205,813,427,307,174,223,285,11,771,26,160
445,1,746,655,114,554,628,986,552,645,635,326,995,458,825,927,218,80,419,969,676,32
446,1,934,192,943,255,486,801,219,569,218,822,799,332,868,689,913,603,442,897,281,5
447,1,983,563,474,215,812,547,7,366,397,548,560,290,132,611,781,708,791,355,841,28
448,4,662,43,598,920,363,607,691,947,418,483,282,287,988,189,482,760,122,660,954,44
449,1,253,274,214,654,796,368,639,284,110,814,550,182,570,922,770,529,491,296,780,252
450,0,139,239,782,492,288,499,875,22,705,516,880,190,665,348,574,2,457,798,756,18
451,0,330,875,274,700,171,981,430,420,417,689,432,629,378,25,576,868,159,359,3,298
452,1,209,42,755,652,627,558,543,909,777,299,933,439,293,971,203,740,905,721,781,662
453,0,691,59,347,286,800,437,194,227,448,768,977,649,984,925,683,486,505,367,754,794
454,0,216,963,730,514,952,321,591,857,561,896,355,149,344,668,450,991,716,83,479,191
455,0,246,884,547,493,773,199,319,164,24,855,826,85,719,17,937,708,848,904,545,372
456,0,91,305,463,268,882,238,781,729,384,747,589,32,615,403,245,363,858,75,772,377
457,1,458,497,139,65,31,862,242,276,842,301,194,249,799,625,616,607,228,218,982,817
458,0,930,579,736,70,117,724,663,310,547,621,161,525,967,760,704,82,13,113,340,888
459,1,373,301,160,409,381,543,911,567,823,402,467,340,313,249,802,161,996,285,582,885
460,3,354,481,567,773,580,106,728,438,437,484,360,390,55,853,318,870,227,490,247,428
461,1,877,110,664,639,653,813,709,956,751,678,700,636,538,757,802,472,535,752,753,983
462,1,916,992,338,948,375,641,308,566,586,99,890,768,625,648,164,250,27,727,841,954
463,0,746,203,296,349,873,410,493,831,978,527,397,323,187,744,224,250,52,694,687,78
464,1,198,59,546,552,595,376,357,160,371,543,772,976,732,763,488,302,125,182,32,180
465,1,633,61,204,838,298,956,720,62,878,126,483,764,740,810,311,820,48,550,287,153
466,4,604,664,843,379,792,272,659,826,752,480,102,596,118,191,262,627,681,616,419,585
467,1,353,485,703,291,924,210,11,367,840,134,784,218,167,980,647,252,341,196,33,403
468,1,722,303,286,866,829,599,457,132,898,161,765,797,600,87,529,183,276,728,222,492
469,1,287,521,368,659,9,425,663,789,609,313,707,768,602,851,845,755,320,774,447,798
470,1,339,934,860,716,541,712,105,274,156,502,651,962,5,812,331,788,232,425,208,445
471,1,255,414,125,569,790,946,781,278,126,334,610,18,152,800,849,427,810,55,826,986
472,1,396,238,801,727,559,592,222,805,822,535,48,538,888,734,0,384,773,317,540,874
473,1,438,674,246,121,627,940,474,77,915,725,567,381,906,603,711,818,875,141,798,926
474,1,900,285,643,151,13,660,241,467,264,122,433,522,343,948,536,352,615,430,231,724
475,1,918,143,777,540,726,502,767,703,799,912,790,95,543,88,183,622,253,443,920,649
476,1,379,24,938,59,376,357,453,386,470,805,552,290,815,883,459,689,30,902,138,727
477,1,876,306,160,142,590,246,585,274,12,492,607,794,563,895,415,329,429,784,739,205
478,1,268,716,73,3,707,742,807,873,783,18,805,365,137,173,915,840,290,686,770,648
479,0,906,286,216,371,998,809,991,957,625,168,702,342,816,416,109,336,581,576,534,369
480,1,618,536,715,511,451,933,520,469,291,429,98,860,230,320,396,798,762,919,661,961
481,0,618,58,70,127,266,619,853,1,764,816,554,427,936,475,946,103,706,154,24,612
482,3,910,596,578,775,763,40,600,973,681,723,663,952,634,510,955,874,158,164,381,171
483,0,574,56,435,698,885,536,9,223,821,282,571,989,406,197,859,112,542,961,128,642
484,3,61,569,733,395,223,687,950,165,166,14,784,309,624,182,813,904,44,780,905,605
485,1,69,678,121,449,184,228,525,193,123,342,942,646,327,490,116,300,573,888,366,583
486,1,566,471,511,271,119,237,383,756,437,924,342,600,556,570,813,394,649,774,783,317
487,0,749,316,152,837,882,663,793,310,815,915,959,424,587,33,379,987,1,644,26,225
488,0,707,190,43,802,554,55,999,734,852,904,578,49,900,804,446,13,326,229,325,899
489,1,143,590,982,558,846,206,540,82,170,343,194,826,961,874,213,474,223,517,975,577
490,1,944,412,333,984,59,517,748,86,862,747,32,470,620,631,64,949,204,180,908,179
491,0,884,806,218,946,527,578,478,987,256,3,252,382,264,974,649,918,345,42,385,487
492,1,239,470,622,919,398,516,761,926,116,16,716,371,30,79,994,27,410,393,429,275
493,0,399,54,747,550,322,452,84,102,228,803,737,942,196,177,833,991,580,642,827,435
494,0,806,147,896,200,586,742,470,801,0,314,748,211,77,968,318,83,80,451,985,718
495,1,839,536,527,329,115,157,294,346,201,216,461,864,269,743,516,354,794,897,982,634
496,1,766,382,462,818,415,483,26,388,317,612,563,903,430,852,888,873,895,837,656,59
497,0,241,634,397,469,567,456,721,976,573,794,365,920,700,6,522,232,854,583,121,651
498,1,889,39,935,986,16,766,362,406,109,775,814,314,566,150,968,293,584,791,960,330
499,0,154,781,824,740,934,17,823,523,63,126,280,681,861,314,852,410,965,677,956,822
500,1,878,333,468,543,599,91,20,59,839,400,64,581,750,168,71,754,355,197,374,450
501,1,510,126,808,731,200,608,773,639,903,920,611,267,564,825,298,261,109,851,910,263
502,1,651,507,48,73,681,793,707,5,932,642,584,753,922,786,560,558,140,143,42,749
503,0,761,509,256,776,46,456,926,677,471,109,539,800,834,429,504,232,526,700,765,498
504,0,67,343,952,539,685,143,385,905,614,845,35,205,990,102,139,32,197,495,329,948
505,1,294,597,300,912,454,662,924,120,818,870,716,732,480,728,886,715,274,402,552,27
506,1,371,40,255,977,679,975,240,175,370,329,529,366,921,166,156,246,813,42,966,197
507,1,792,623,490,345,85,713,179,830,187,568,738,317,973,618,621,828,114,5,578,89
508,5,70,539,974,523,948,463,302,267,679,74,724,505,113,574,798,501,322,648,490,79
509,1,431,760,210,408,207,654,511,135,548,358,214,686,677,854,565,643,582,683,317,795
510,0,988,804,757,203,4,718,584,167,825,374,557,875,333,776,593,643,572,220,197,317
511,1,322,634,619,497,463,345,175,246,101,642,971,615,260,993,692,845,177,467,812,326
512,0,409,178,443,910,333,390,190,568,670,948,819,657,927,203,398,829,716,71,292,640
513,0,566,169,575,996,622,852,826,146,555,863,439,180,986,760,980,798,654,238,704,723
514,0,113,491,372,130,983,874,933,411,201,356,232,580,416,117,585,538,545,980,634,327
515,1,748,213,925,780,854,324,605,623,848,987,402,767,381,178,794,144,992,90,589,102
516,1,702,597,223,735,785,530,436,842,239,925,668,27,941,128,405,542,664,618,650,262
517,0,667,748,890,718,786,831,663,348,225,572,492,400,908,574,631,260,153,889,899,678
518,1,917,477,329,371,11,535,421,637,987,108,274,831,219,973,328,337,179,432,582,768
519,0,931,131,925,673,449,315,611,92,880,225,736,906,851,720,663,307,38,502,259,339
520,1,623,414,654,381,422,653,463,237,69,396,579,901,776,402,47,867,806,6,947,213
521,1,794,301,988,411,92,983,958,207,119,13,615,915,731,806,718,304,946,843,371,83
522,1,744,420,33,801,211,356,544,658,946,489,494,935,799,436,518,566,482,523,354,320
523,0,946,852,325,351,721,423,811,546,166,896,618,173,696,544,372,990,107,395,948,530
524,1,455,606,861,280,582,25,200,788,215,472,145,530,460,533,463,888,140,671,393,384
525,0,93,696,413,664,982,143,434,250,477,423,764,577,86,239,639,142,523,767,992,277
526,5,187,227,685,584,417,351,644,263,830,591,840,304,57,460,257,66,463,180,612,794
527,1,687,725,533,548,142,36,929,688,3,573,903,498,431,754,69,749,882,224,659,373
528,1,37,64,404,302,815,521,340,759,153,448,97,235,440,795,460,565,389,776,879,809
529,1,605,946,973,448,5,853,913,44,527,310,163,12,379,260,29,248,819,128,0,770
530,1,303,993,966,607,977,838,83,145,660,904,431,511,371,586,370,897,411,366,428,923
531,0,907,306,419,76,700,809,385,642,89,443,979,730,194,796,14,210,561,866,377,8
532,0,197,324,302,969,652,543,572,427,520,637,350,28,65,547,82,845,940,821,441,767
533,1,139,716,978,72,168,819,559,266,987,524,761,991,555,543,491,32,514,741,383,384
534,0,611,910,748,939,237,396,87,564,37,712,440,488,513,417,782,300,198,934,374,973
535,0,92,701,162,587,203,620,29,570,33,425,716,375,538,316,325,436,995,462,807,406
536,1,713,570,758,430,293,90,496,900,700,19,428,748,544,141,508,878,988,695,734,168
537,1,18,102,387,413,219,191,950,508,197,163,713,974,421,64,306,584,370,21,63,810
538,1,786,449,56,333,464,747,787,439,849,740,794,73,49,534,775,658,60,130,468,189
539,0,259,168,548,430,114,290,835,36,433,586,207,432,725,200,491,690,32,841,244,272
540,1,24,862,944,527,646,432,790,905,330,676,749,847,420,539,125,129,673,11,769,566
541,1,457,479,491,746,885,782,339,89,712,710,398,907,716,784,637,125,736,245,318,311
542,0,520,779,460,176,917,498,407,457,393,486,895,792,71,752,338,396,986,13,390,373
543,1,610,909,678,32,760,596,810,274,303,93,245,45,183,191,109,301,796,995,341,799
544,1,597,243,200,246,82,198,188,700,816,735,952,881,872,228,852,996,648,783,985,636
545,0,605,234,359,308,92,406,760,386,674,241,127,372,461,71,436,467,603,539,403,848
546,0,515,740,670,11,582,785,210,623,393,592,399,138,111,502,48,671,217,221,238,56
547,1,686,804,585,541,528,419,407,830,148,681,470,371,731,362,221,233,524,101,56,580
548,0,29,212,303,864,945,174,892,33,99,98,4,626,301,110,193,786,127,934,114,459
549,1,229,56,119,318,729,639,667,35,306,659,938,355,447,882,365,120,602,112,761,543
550,5,308,821,524,451,441,780,846,941,277,719,241,770,532,228,63,728,52,332,498,163
551,4,415,562,796,890,300,176,705,408,828,620,214,624,356,50,852,723,470,446,454,250
552,1,130,531,344,442,947,262,129,517,105,684,876,567,995,724,350,725,525,551,963,117
553,1,794,756,805,146,221,969,64,613,773,483,315,977,917,922,632,461,774,688,804,50
554,1,797,754,598,164,642,613,78,4,184,110,508,925,369,132,29,384,196,518,192,181
555,0,676,354,695,585,961,761,701,626,288,105,786,860,967,394,236,654,899,971,635,108
556,1,46,842,109,24,942,984,795,106,881,292,101,467,907,446,150,325,241,336,670,983
557,1,869,919,704,192,136,673,943,45,739,126,392,96,852,394,625,676,862,418,173,423
558,1,706,556,260,97,180,237,683,301,932,462,738,648,492,747,846,456,64,873,504,125
559,1,588,126,466,461,892,861,42,401,917,492,393,139,415,28,870,649,717,473,807,577
560,1,762,990,672,849,494,69,659,454,543,260,281,587,686,802,395,140,347,917,633,702
561,1,951,142,242,369,560,181,960,267,752,776,718,291,852,770,963,783,180,619,516,177
562,1,660,800,863,325,426,960,274,655,23,361,805,33,102,409,22,733,21,318,659,262
563,0,856,990,980,483,981,868,687,319,514,855,217,25,463,62,656,192,971,363,154,400
564,1,755,78,40,697,839,116,99,707,725,415,681,489,997,231,218,239,516,385,767,597
565,1,62,26,252,655,652,711,578,976,86,364,539,36,170,357,794,791,244,902,548,615
566,1,460,603,652,865,555,136,744,689,963,72,442,966,214,339,520,258,619,106,537,900
567,1,497,629,953,303,397,823,351,483,838,341,850,475,922,664,738,861,883,996,814,378
568,4,41,292,556,948,462,921,23,821,370,57,690,167,299,636,849,307,951,653,82,731
569,1,521,835,999,129,342,311,572,348,684,869,921,678,400,892,188,707,285,685,926,281
570,0,178,376,317,414,485,795,467,429,35,108,206,360,319,605,438,775,735,436,425,147
571,0,290,222,690,289,656,576,716,159,73,276,995,485,779,490,430,788,385,911,205,499
572,0,42,172,725,792,561,753,261,647,928,288,317,724,887,344,768,871,683,791,277,295
573,0,600,390,432,526,375,582,881,614,925,648,68,695,89,930,502,838,213,559,968,711
574,1,22,263,916,717,705,408,12,704,258,857,562,383,128,91,651,23,7,194,55,339
575,1,721,830,354,435,590,418,618,99,336,23,538,608,235,938,60,427,543,107,971,274
576,1,134,82,234,987,13,212,858,228,502,562,765,712,351,35,353,796,289,697,864,933
577,1,750,699,425,440,344,335,199,114,54,236,137,338,350,826,289,852,938,330,65,217
578,1,175,32,107,448,645,7,467,984,816,203,376,941,15,129,989,450,756,403,405,791
579,1,895,949,174,565,573,350,556,75,709,844,20,104,727,753,781,160,6,995,270,153
580,3,815,282,400,847,134,300,459,269,865,89,471,769,422,113,984,297,540,327,54,852
581,1,93,285,122,572,905,513,371,251,24,822,925,393,660,676,58,319,161,647,955,584
582,1,504,416,95,419,520,890,255,319,112,784,704,37,437,326,848,958,825,834,591,366
583,1,84,561,560,299,17,553,230,865,106,873,335,268,705,970,33,232,14,528,820,83
584,3,551,147,79,429,779,267,626,798,912,836,156,899,953,316,164,982,614,962,992,264
585,0,965,212,33,307,637,382,157,612,186,364,868,407,241,8,903,220,991,235,291,688
586,0,683,827,385,176,727,238,877,497,959,190,682,429,35,356,573,773,207,262,690,110
587,0,765,171,421,904,835,435,53,31,567,816,646,99,316,790,983,960,57,325,807,205
588,1,764,616,690,864,42,888,171,181,582,602,231,973,763,356,100,132,680,352,376,433
589,3,335,850,425,481,605,853,659,509,387,156,354,338,776,399,595,131,593,397,278,577
590,0,976,232,313,680,974,559,347,410,986,943,989,187,509,631,430,263,86,662,31,440
591,1,545,488,302,654,761,380,379,711,648,760,33,540,713,415,970,445,146,627,403,871
592,1,12,686,162,825,649,947,939,204,343,900,851,801,15,635,791,556,177,651,395,864
593,1,629,405,943,130,876,914,963,739,319,802,103,171,284,808,118,726,44,120,519,887
594,0,939,150,583,780,417,229,426,682,26,151,324,571,537,33,365,455,19,650,44,500
595,0,521,76,455,119,80,185,833,809,406,983,965,103,323,304,79,469,894,237,421,633
596,1,827,17,901,102,896,453,871,365,777,930,809,252,228,132,531,235,537,55,829,11
597,1,220,593,372,328,251,397,573,416,898,128,463,217,112,725,647,395,585,792,265,833
598,1,541,909,94,570,503,891,161,906,663,294,571,195,201,604,144,174,979,885,802,221
599,0,28,143,924,31,716,631,767,340,475,874,908,972,951,218,802,125,374,880,688,683
600,0,134,53,798,158,286,359,25,925,658,671,560,127,642,711,4,830,867,225,437,491
601,1,364,394,151,978,10,719,21,760,806,915,604,464,996,967,217,776,765,811,728,898
602,1,443,863,472,455,251,258,457,239,187,798,653,811,975,361,641,781,456,556,904,705
603,1,237,88,248,257,683,674,169,90,769,349,190,434,717,512,332,901,341,406,634,817
604,0,859,862,286,48,947,842,524,890,603,464,836,339,238,104,601,260,243,285,370,491
605,1,540,924,827,242,579,731,950,2,829,712,182,583,676,505,956,1,624,188,807,524
606,1,334,585,948,111,695,336,879,997,974,139,763,454,603,539,47,39,17,620,154,337
607,1,317,669,593,657,31,140,696,207,957,255,182,192,842,105,809,949,626,304,890,418
608,1,76,46,522,448,188,83,703,374,667,114,382,765,847,371,50,257,629,51,776,18
609,1,687,595,645,417,506,674,817,522,663,44,940,223,384,954,796,359,108,658,970,99
610,0,854,645,661,942,649,141,22,292,72,964,439,673,467,877,150,825,905,100,413,926
611,1,729,472,210,182,538,348,934,582,912,647,351,259,950,276,543,598,687,534,907,307
612,1,452,949,749,99,509,609,918,416,435,616,945,212,989,188,209,235,552,830,725,377
613,3,624,30,616,792,354,877,770,325,151,51,994,71,74,374,545,88,623,869,936,109
614,0,132,464,866,668,741,978,467,379,46,511,252,393,726,658,802,816,246,833,654,328
615,1,519,6,534,409,827,796,486,791,820,831,996,523,385,368,568,356,835,574,253,469
616,1,469,355,590,769,588,691,595,958,39,614,870,960,804,698,607,152,400,53,622,586
617,1,658,18,191,231,44,29,264,818,987,377,664,289,634,946,591,571,827,329,46,436
618,4,282,686,9,187,105,89,674,615,973,603,188,449,148,586,800,361,134,391,46,245
619,4,496,84,433,964,950,603,152,153,477,111,225,32,373,867,719,458,322,369,229,883
620,1,231,461,614,222,904,950,733,276,511,364,301,742,939,158,649,851,165,266,544,190
621,3,847,663,786,485,937,506,700,885,251,356,434,936,620,480,588,412,167,442,719,624
622,1,875,696,637,957,154,357,766,105,881,286,787,969,3,458,100,159,119,999,111,146
623,1,396,234,810,87,753,116,91,694,954,26,562,368,347,475,978,109,838,933,818,304
624,0,182,386,136,505,127,981,322,706,413,702,298,610,475,646,818,71,237,410,970,851
625,0,45,31,21,457,853,117,689,804,449,97,434,158,808,164,73,96,649,771,729,531
626,1,205,870,766,44,651,236,506,778,337,744,849,467,417,640,285,892,938,435,59,839
627,1,955,958,876,855,975,433,382,333,401,277,29,349,446,390,527,743,564,632,483,71
628,1,452,398,969,984,884,853,469,786,142,38,457,753,581,490,438,76,822,382,944,290
629,1,81,704,342,5,312,701,371,443,42,215,521,969,506,203,808,623,877,738,265,867
630,1,260,584,147,132,481,526,652,160,89,114,205,264,331,295,462,888,524,66,688,791
631,3,649,31,976,379,22,175,273,969,892,21,68,596,56,650,94,839,154,671,562,407
632,1,231,974,640,479,28,589,613,981,85,481,201,655,947,326,76,336,825,541,68,345
633,0,594,178,911,666,956,510,269,661,855,397,154,85,910,900,220,592,701,65,93,772
634,0,578,506,145,534,633,779,314,762,195,673,630,331,895,773,301,199,322,509,889,928
635,0,859,249,251,468,719,117,913,314,681,131,933,327,255,618,462,751,353,277,42,749
