437,1,775,914,796,667,497,208,424,798,215,984,683,646,966,174
438,1,550,163,267,975,798,939,40,797,659,968,167,906,964,590
439,0,699,987,418,747,282,627,585,101,540,770,630,953,661,140
440,3,252,392,21,410,899,483,230,888,567,672,421,521,694,977
441,0,152,511,667,266,503,882,602,915,880,982,853,38,519,645
442,1,474,416,809,294,460,137,249,592,491,598,981,714,49,874
443,0,48,354,843,901,78,855,95,248,542,136,342,430,673,810
444,1,663,175,930,953,131,741,460,176,38,146,140,546,964,649
445,1,614,738,181,532,379,273,466,929,975,556,230,742,606,596
446,1,716,637,133,307,246,452,398,817,937,966,347,705,823,312
447,1,915,830,851,958,66,883,652,644,991,313,303,1,299,779
448,4,280,414,817,470,367,215,265,0,352,873,962,213,622,545
449,1,597,639,204,62,840,457,243,83,678,421,102,406,167,120
450,0,495,350,214,358,805,891,193,834,244,534,533,257,592,585
451,0,501,484,211,338,990,780,609,613,487,99,305,833,408,635
452,1,683,927,613,80,72,585,237,767,705,436,765,985,205,273
453,0,25,137,404,959,227,682,927,593,253,188,615,938,884,379
454,0,574,803,529,222,680,226,907,170,507,877,264,270,662,780
455,0,550,865,81,62,446,614,572,778,56,44,979,223,251,716
456,0,350,539,231,708,446,834,530,575,700,555,204,976,68,48
457,1,50,289,270,567,484,206,8,382,654,629,801,212,549,215
458,0,126,937,447,382,761,661,101,982,599,593,304,962,907,415
459,1,175,756,193,474,844,805,301,525,948,101,945,472,174,669
460,3,388,565,206,677,678,128,538,137,399,53,622,737,784,894
461,1,946,455,718,243,868,185,507,575,837,661,454,197,422,552
462,1,279,639,177,123,561,831,456,355,604,205,619,983,826,689
463,0,28,261,193,720,930,760,486,925,452,649,397,594,149,113
464,1,122,392,260,346,259,135,157,325,670,585,632,799,295,538
465,1,725,684,276,11,657,73,149,658,47,384,50,320,638,683
466,4,597,210,489,429,613,217,638,240,235,534,304,155,554,444
467,1,146,410,509,248,986,660,393,174,708,893,705,981,663,638
468,1,553,202,691,166,243,938,792,791,735,822,284,920,984,235
469,1,420,448,767,128,133,112,985,706,213,879,867,433,402,399
470,1,552,94,770,316,197,625,384,273,571,91,221,532,331,956
471,1,46,505,947,829,438,160,586,57,864,145,158,762,324,924
472,1,590,399,206,751,407,21,193,146,353,278,496,964,757,720
473,1,656,934,178,634,111,786,531,936,787,570,316,266,644,435
474,1,255,182,676,959,945,720,127,498,475,528,911,246,791,134
475,1,697,773,567,748,880,792,342,51,304,213,239,624,46,382
476,1,518,182,793,829,211,716,269,346,891,220,192,321,60,176
477,1,923,735,883,100,864,829,794,801,747,919,328,209,532,712
478,1,760,690,688,222,726,649,321,910,238,184,797,693,849,176
479,0,262,275,209,50,433,732,104,70,754,203,86,398,619,499
480,1,11,239,428,536,971,684,529,792,992,937,446,84,365,877
481,0,336,875,29,940,516,773,686,921,877,266,332,787,888,389
482,3,647,981,269,394,881,564,991,450,912,591,81,369,414,239
483,0,425,971,113,916,997,704,138,46,731,57,716,783,698,44
484,3,401,392,525,354,134,817,351,846,211,811,168,626,678,154
485,1,61,305,13,411,440,851,287,340,97,693,804,128,532,968
486,1,964,121,915,233,75,613,636,9,877,638,979,611,417,978
487,0,858,396,257,428,121,454,462,771,851,686,241,140,59,274
488,0,285,31,878,190,630,752,982,229,800,615,396,949,836,658
489,1,751,621,746,84,161,777,243,698,585,274,339,189,240,181
490,1,766,301,610,966,625,285,100,127,946,444,328,681,140,37
491,0,966,76,969,230,446,483,520,6,381,435,567,263,186,485
492,1,276,5,549,893,456,638,643,419,864,213,658,207,375,694
493,0,510,68,167,816,345,872,855,778,729,554,299,848,177,383
494,0,293,649,306,984,946,84,206,723,654,439,210,162,878,218
495,1,526,111,192,218,995,291,15,110,231,800,331,18,486,743
496,1,843,601,810,134,648,312,437,490,304,225,484,671,434,907
497,0,813,314,362,251,751,86,214,931,607,803,974,112,627,301
498,1,46,312,335,601,774,334,168,518,16,793,414,687,936,852
499,0,227,554,7,420,522,122,920,300,862,639,25,71,226,536
500,1,904,717,176,777,116,824,105,883,80,122,65,781,243,780
501,1,462,270,817,505,686,276,519,349,94,651,242,710,98,941
502,1,341,661,31,949,84,169,251,161,732,85,415,57,142,877
503,0,737,912,642,887,968,953,886,491,651,967,994,28,466,34
504,0,377,144,655,632,367,438,810,317,611,532,220,437,755,109
505,1,594,123,422,446,13,529,457,456,188,381,653,227,892,444
506,1,866,24,349,302,327,3,387,964,106,663,423,359,332,626
507,1,866,156,174,269,183,845,754,359,289,908,588,722,320,545
508,5,493,285,360,616,935,52,745,216,808,724,405,645,369,381
509,1,598,700,543,207,689,904,337,532,394,927,498,302,241,332
510,0,276,876,403,874,482,127,277,505,496,914,702,768,858,62
511,1,84,637,831,0,484,786,243,612,320,807,147,316,323,645
512,0,157,427,152,921,356,802,582,566,933,990,466,771,837,762
513,0,995,979,232,353,645,190,807,875,219,312,326,221,441,754
514,0,407,38,602,802,958,342,648,886,188,337,384,403,639,77
515,1,108,375,818,257,693,365,344,438,348,796,918,657,680,443
516,1,216,194,437,710,968,313,871,264,794,785,151,77,810,513
517,0,480,966,692,759,646,563,43,973,163,145,127,746,951,631
518,1,229,0,718,824,424,980,469,787,124,29,86,944,11,225
519,0,683,23,925,951,109,631,242,817,721,957,494,75,860,581
520,1,856,474,541,334,626,356,220,574,680,222,325,199,72,465
521,1,116,380,269,958,878,252,711,13,869,683,671,349,236,68
522,1,733,87,441,670,33,835,50,678,676,633,345,860,57,218
523,0,285,852,749,533,495,341,716,983,544,774,335,256,359,288
524,1,692,957,472,882,151,468,737,47,209,501,716,218,337,314
525,0,277,617,133,616,554,967,997,248,258,774,727,318,749,829
526,5,780,638,728,896,132,782,863,680,203,578,879,576,550,499
527,1,759,91,938,670,940,456,223,687,29,421,459,768,92,439
528,1,202,704,262,444,305,774,199,883,361,123,482,396,804,53
529,1,99,879,17,799,564,796,51,22,575,950,670,806,568,578
530,1,953,252,348,730,453,276,500,903,738,465,619,443,195,678
531,0,938,153,620,694,920,884,4,667,801,712,534,39,860,854
532,0,311,276,277,27,842,979,859,26,529,448,42,670,718,571
533,1,288,192,35,961,745,882,601,23,901,78,461,44,565,213
534,0,133,100,72,922,575,634,552,363,158,257,529,704,280,83
535,0,15,212,601,231,730,874,243,613,41,966,367,427,986,507
536,1,53,639,821,909,837,349,895,166,75,744,519,72,170,891
537,1,211,106,585,370,770,768,78,948,858,888,470,233,659,165
538,1,563,82,984,609,946,487,602,327,319,806,543,492,947,570
539,0,566,845,51,285,242,94,875,818,522,274,797,473,721,173
540,1,958,440,822,24,236,775,343,515,270,757,665,445,646,976
541,1,145,394,627,969,514,400,902,756,31,990,475,283,80,149
542,0,908,637,833,48,579,235,796,220,185,33,12,101,309,301
543,1,987,103,920,84,683,979,656,157,622,484,754,877,488,563
544,1,495,321,984,438,978,336,638,120,533,749,676,2,394,894
545,0,455,594,288,465,958,17,887,83,409,745,311,926,109,408
546,0,702,950,694,306,917,382,247,774,903,872,700,951,285,938
547,1,20,12,339,606,484,580,908,641,490,802,233,139,194,308
548,0,39,26,929,684,294,284,437,85,377,885,179,253,20,899
549,1,648,169,443,933,37,431,567,96,170,409,121,720,788,381
550,5,507,377,190,15,932,615,464,262,0,603,440,461,135,100
551,4,757,419,219,480,611,72,183,99,869,525,13,892,197,932
552,1,474,953,31,933,462,386,494,138,805,499,668,165,762,396
553,1,565,387,61,926,115,12,952,215,743,247,983,401,806,313
554,1,311,981,573,561,992,477,534,803,755,828,784,386,841,278
555,0,306,594,329,893,364,649,445,423,559,567,619,383,794,809
556,1,84,66,921,466,752,415,11,219,797,570,443,768,183,115
557,1,601,991,61,796,494,756,47,647,344,824,409,937,502,993
558,1,274,59,822,614,212,11,420,713,741,336,65,885,73,840
559,1,755,678,607,534,481,553,668,261,305,497,762,184,511,365
560,1,381,590,611,984,950,692,998,319,628,42,227,997,58,791
561,1,636,41,782,616,52,346,855,378,102,661,393,707,630,73
562,1,792,396,762,354,236,501,155,485,16,690,645,848,269,901
563,0,920,687,509,375,797,705,475,199,644,198,835,160,626,130
564,1,52,219,571,972,339,27,847,462,746,133,217,857,923,765
565,1,928,22,258,343,76,57,783,10,592,423,665,182,811,727
566,1,487,57,724,368,678,564,637,682,552,323,286,175,976,357
567,1,949,799,261,825,318,340,510,292,2,689,303,207,301,976
568,4,446,701,12,443,216,116,317,474,498,301,308,226,570,991
569,1,822,30,397,503,325,314,215,942,627,415,625,706,393,734
570,0,620,449,465,85,795,943,594,455,376,402,349,383,556,629
571,0,942,579,879,341,715,283,405,309,494,858,130,806,53,512
572,0,259,620,289,631,276,794,774,831,338,955,839,268,63,627
573,0,282,192,175,840,292,614,124,413,522,182,747,357,611,901
574,1,950,154,333,853,482,267,381,497,56,749,431,426,143,86
575,1,985,806,894,304,410,875,510,27,6,474,657,941,58,897
576,1,503,501,843,350,605,890,329,468,542,448,415,684,907,409
577,1,349,400,339,306,257,938,811,779,39,126,38,877,370,254
578,1,43,772,556,802,256,993,980,735,630,708,339,582,392,822
579,1,426,136,413,612,402,2,661,189,89,614,997,457,966,411
580,3,621,875,612,147,227,80,490,46,753,555,285,572,141,978
581,1,955,949,877,351,985,336,267,943,945,512,401,215,675,338
582,1,159,676,562,628,100,702,990,138,393,484,962,243,381,527
583,1,179,522,477,730,138,416,20,765,590,109,354,141,451,139
584,3,627,491,719,436,191,322,180,760,573,632,234,717,761,231
585,0,620,222,374,76,719,73,997,643,891,281,893,689,348,396
586,0,449,308,414,344,988,582,843,677,713,873,384,758,441,517
587,0,744,576,868,139,554,800,410,743,128,50,757,789,416,690
588,1,168,571,892,865,153,417,902,940,824,472,110,863,276,515
589,3,174,802,833,693,724,343,282,917,563,168,745,160,24,339
590,0,128,641,906,858,777,911,457,761,72,669,466,879,276,812
591,1,686,989,105,959,964,396,458,508,706,94,245,286,319,367
592,1,560,711,826,461,604,454,458,966,338,89,372,277,92,872
593,1,177,327,251,487,64,464,902,44,780,171,518,479,717,832
594,0,662,454,275,91,437,678,677,923,619,58,431,215,590,76
595,0,6,68,535,750,847,695,468,359,23,956,888,244,968,620
596,1,572,236,565,806,877,369,104,885,639,607,669,861,710,676
597,1,538,313,901,387,72,748,306,355,105,932,760,318,268,165
598,1,644,8,879,718,876,742,205,159,567,703,461,857,136,415
599,0,765,459,278,745,709,919,277,225,134,666,879,307,160,846
600,0,897,699,392,714,510,984,147,177,337,606,251,827,20,281
601,1,927,800,316,985,279,57,42,654,968,892,935,275,619,890
602,1,308,245,120,596,514,334,707,937,19,12,171,259,350,805
603,1,930,640,423,33,464,481,158,187,921,438,809,552,149,195
604,0,194,423,148,184,895,420,745,518,163,465,592,629,688,348
605,1,128,10,855,983,763,158,993,340,140,154,1,144,318,115
606,1,124,430,352,469,965,43,886,373,568,787,686,573,114,566
607,1,923,564,611,338,146,304,213,719,491,217,139,623,741,313
608,1,672,567,460,196,920,895,342,75,445,507,277,768,499,654
609,1,62,153,955,8,176,612,813,212,420,682,762,595,953,202
610,0,790,315,14,622,690,330,184,428,79,340,598,97,193,227
611,1,904,115,287,162,693,133,12,522,491,396,843,852,216,301
612,1,88,960,296,445,706,483,687,358,291,293,895,529,788,417
613,3,711,126,50,105,40,148,800,261,645,234,969,663,600,949
614,0,347,531,354,473,627,91,310,508,741,153,146,400,498,789
615,1,247,201,601,385,842,35,220,568,729,768,458,344,897,752
616,1,465,898,37,932,444,68,713,168,643,964,106,838,278,462
617,1,136,594,45,451,31,920,696,403,588,4,447,426,868,937
618,4,609,758,112,718,976,599,591,487,492,127,378,515,748,178
619,4,461,166,644,556,397,85,305,458,393,545,731,384,420,817
620,1,583,702,296,867,186,555,377,756,393,709,233,614,421,380
621,3,752,801,979,453,280,203,53,671,268,166,488,307,270,332
622,1,469,3,492,614,603,168,899,816,515,341,780,542,895,554
623,1,929,320,238,910,226,398,427,340,782,483,459,200,611,344
624,0,631,954,179,795,532,672,302,726,501,923,924,126,484,177
625,0,794,225,949,608,553,920,199,772,431,703,488,749,801,773
626,1,126,540,944,4,496,394,294,989,959,254,121,23,717,191
627,1,976,832,349,705,217,977,487,834,207,541,914,665,321,578
628,1,243,902,914,60,364,760,258,908,372,391,497,130,445,507
629,1,300,398,780,347,773,439,188,685,234,47,489,817,688,729
630,1,418,569,816,57,588,512,582,827,702,711,484,280,857,560
631,3,535,218,569,634,100,769,195,676,839,169,532,998,424,263
632,1,889,225,778,652,448,396,904,755,419,475,869,986,690,62
633,0,545,151,509,586,61,246,20,494,600,435,251,403,340,962
634,0,758,481,211,695,343,56,158,126,195,325,885,808,252,633
635,0,572,967,430,356,313,788,955,171,727,574,662,207,278,774
636,5,707,697,441,838,670,25,762,824,482,948,850,246,793,21
637,4,112,323,529,462,685,421,905,667,768,16,241,5,94,610
638,0,625,956,202,480,878,175,876,816,530,180,845,728,547,562
639,3,301,943,487,194,88,783,802,25,552,339,113,533,30,962
640,1,855,601,530,803,973,809,190,698,734,169,886,549,812,507
641,3,740,368,966,98,323,248,785,870,33,730,139,61,551,55
642,1,878,26,527,958,708,104,319,251,908,329,692,541,342,712
643,1,822,247,502,315,120,104,576,958,401,859,348,94,42,803
644,1,429,738,327,139,632,202,671,246,584,187,871,593,879,189
645,1,353,229,211,213,321,559,294,614,368,331,438,813,81,191
646,1,726,290,728,810,659,339,757,376,270,369,84,832,332,239
647,1,151,586,888,616,656,191,833,440,491,812,304,796,737,321
648,1,413,243,578,745,737,10,277,320,434,201,160,679,311,611
649,1,459,771,166,685,909,577,134,355,579,925,465,83,140,36
650,1,873,209,406,56,421,989,846,138,648,559,430,117,243,326
651,0,661,890,326,5,192,588,435,569,656,274,811,363,15,982
652,1,190,401,138,155,625,184,798,360,74,370,564,646,294,530
653,3,486,638,122,555,279,987,896,599,724,352,834,489,164,602
654,1,542,435,691,126,260,213,527,645,861,804,738,575,547,800
655,1,510,270,132,437,534,256,384,77,698,719,688,842,441,456
656,5,256,165,90,250,312,528,348,415,267,434,396,868,78,691
657,0,37,249,552,563,369,515,856,283,269,781,854,212,425,645
658,0,664,487,622,859,449,916,146,383,110,773,460,735,249,719
659,1,311,479,962,393,359,665,422,437,952,508,669,834,19,883
660,1,489,876,235,477,173,856,481,258,356,126,185,351,748,373
661,1,758,356,797,279,526,775,695,181,839,784,799,635,968,390
662,4,266,24,321,202,147,704,297,255,73,907,574,609,260,714
663,1,513,220,603,904,483,36,455,211,194,316,629,168,418,431
664,1,969,64,150,76,776,289,702,182,851,304,419,759,584,626
665,0,805,765,247,809,734,286,899,77,759,721,577,355,611,144
666,1,406,209,765,749,699,690,147,446,641,353,674,467,694,453
667,0,108,954,332,683,200,669,598,948,432,275,306,617,998,861
668,1,352,21,671,9,221,186,185,504,767,191,596,781,249,977
669,5,850,26,309,737,198,130,308,691,941,482,919,946,717,402
670,0,501,246,975,892,815,856,27,222,836,320,761,645,135,7
671,1,82,447,573,845,569,603,720,264,916,118,535,595,108,347
672,0,182,925,766,915,251,720,659,606,185,735,208,821,15,266
673,1,760,915,207,659,972,819,397,537,729,459,77,962,902,656
674,1,201,505,327,660,538,445,406,616,611,303,250,361,310,207
675,1,843,380,979,430,778,499,68,946,657,490,416,260,789,681
676,0,230,733,278,891,322,959,204,776,159,358,509,876,691,865
677,1,636,323,43,922,408,996,819,930,551,952,375,60,736,318
678,1,404,804,164,850,591,862,157,26,819,564,690,625,406,144
679,1,169,65,339,408,548,799,132,289,262,89,78,920,319,474
680,1,121,780,678,367,706,550,86,214,855,316,126,746,302,405
681,1,650,280,299,889,809,970,472,816,745,942,595,384,287,494
682,1,758,941,277,430,276,690,867,939,798,720,530,520,433,670
683,0,751,392,545,977,445,765,883,158,548,122,769,416,331,506
684,1,468,349,643,204,265,102,919,889,627,922,783,32,941,230
685,0,196,260,763,241,889,298,556,768,292,554,725,182,894,539
686,0,407,193,894,245,195,698,751,50,724,602,110,393,658,755
687,0,225,730,542,310,424,579,94,771,590,356,88,662,258,827
688,1,514,314,872,712,697,972,130,535,890,849,92,689,382,109
689,0,246,222,20,675,239,714,409,159,54,549,13,61,758,935
690,1,642,140,673,762,336,459,492,365,169,439,653,555,198,348
691,1,650,572,780,667,399,648,489,166,553,472,772,939,951,959
692,1,278,240,535,65,689,524,441,289,285,365,545,772,891,682
693,1,125,747,107,86,657,27,333,939,462,893,328,651,238,237
694,1,228,619,824,266,182,15,542,361,141,346,318,107,448,8
695,0,310,183,937,776,734,561,714,242,826,958,260,138,836,870
696,0,630,552,747,377,61,349,765,57,158,375,689,409,462,692
697,1,591,519,875,328,428,592,346,214,922,264,557,582,876,380
698,1,268,297,873,581,127,334,444,974,956,193,872,941,959,756
699,4,573,909,249,955,613,447,679,175,883,995,261,403,26,337
700,3,482,656,788,5,118,766,514,449,121,868,890,254,849,524
701,1,851,6,244,12,790,688,241,669,972,630,832,477,575,908
702,0,305,970,582,184,644,216,614,848,665,54,712,940,563,978
703,1,170,519,442,776,953,932,293,928,508,372,133,204,457,317
704,1,385,583,281,394,309,112,852,445,984,731,41,236,466,463
705,1,269,555,736,308,765,664,951,311,431,510,128,399,157,112
706,1,663,434,673,923,634,836,12,790,681,343,339,162,487,949
707,0,949,293,415,155,779,166,318,239,750,498,880,561,392,870
708,1,137,965,46,980,313,511,928,610,742,805,872,411,161,883
709,1,968,876,29,173,932,353,803,241,4,649,525,125,447,143
710,3,660,685,311,621,127,28,604,926,971,441,755,665,117,657
711,1,117,267,155,691,666,457,136,969,260,204,822,570,322,374
712,3,727,258,177,823,53,874,394,513,653,22,921,983,607,380
713,1,221,51,309,762,342,938,520,427,820,40,773,20,715,675
714,3,893,344,205,56,49,940,771,546,681,203,998,668,942,217
715,0,642,593,661,548,360,176,950,190,124,392,79,444,537,907
716,1,327,797,630,406,844,166,724,442,46,543,817,826,266,869
717,1,897,824,200,40,695,878,348,372,583,247,883,504,804,306
718,0,696,880,411,84,404,36,787,570,771,588,783,182,305,55
719,0,550,972,725,665,922,623,678,866,15,646,832,304,425,451
720,0,507,962,353,760,670,400,126,5,223,190,140,186,112,74
721,1,78,633,783,728,966,175,767,190,976,180,632,951,935,628
722,0,990,745,374,729,622,46,359,317,87,726,889,153,49,484
723,0,647,436,735,992,66,356,180,549,137,874,270,502,319,953
724,1,293,598,602,8,5,223,303,932,942,147,304,590,693,718
725,1,699,8,930,25,536,46,61,539,997,274,851,66,239,27
726,0,842,182,8,737,311,66,174,818,904,740,230,619,949,327
727,1,156,91,241,543,738,709,423,461,265,419,786,739,314,0
728,1,653,676,491,525,817,556,101,411,403,726,589,211,591,120
729,1,154,194,86,186,745,221,930,956,406,752,847,841,144,902
730,0,850,459,172,220,653,743,608,10,621,979,450,228,828,15
731,1,993,873,868,244,803,290,779,691,447,91,240,733,797,56
732,0,469,903,77,497,546,495,739,791,845,509,248,881,933,97
733,3,207,676,993,602,60,574,319,444,499,390,293,306,548,826
734,0,138,871,696,233,441,650,517,74,923,646,596,482,960,163
735,1,408,393,74,967,695,760,951,941,552,117,720,15,121,574
736,3,637,239,588,886,902,180,861,484,865,710,35,313,923,226
737,5,364,626,195,606,940,957,984,55,983,525,923,629,162,653
738,1,354,131,717,17,972,582,967,381,121,363,862,318,786,272
739,1,676,992,129,224,686,923,151,475,717,307,585,520,278,339
740,1,254,564,679,175,995,887,426,234,713,736,760,630,466,113
741,3,600,524,862,129,45,744,503,40,805,310,23,550,255,950
742,1,642,514,752,237,998,399,518,594,630,484,675,280,854,489
743,1,780,108,676,342,287,95,64,959,764,925,663,633,289,355
744,3,367,460,783,234,623,371,515,524,394,430,385,451,522,15
745,1,421,84,819,790,795,442,617,928,483,320,820,500,392,660
746,1,959,560,512,382,823,367,305,781,11,170,468,353,631,571
747,0,698,188,643,474,171,754,280,774,772,770,339,654,184,204
748,1,116,609,445,711,172,653,958,76,12,581,777,934,49,901
749,1,588,640,226,701,839,207,84,910,677,660,939,600,68,690
750,0,499,144,10,224,297,119,991,439,787,409,713,463,616,650
751,0,47,349,977,640,457,803,540,444,418,501,130,831,142,89
752,0,25,476,203,278,221,653,359,418,207,834,478,86,310,329
753,1,80,701,194,467,298,403,749,856,507,849,732,62,791,879
754,1,257,374,286,540,56,314,298,901,753,254,913,769,743,217
755,0,473,496,172,351,956,400,510,58,222,902,853,384,484,307
756,0,487,409,930,178,147,575,11,877,540,785,401,418,320,552
757,1,226,841,197,33,926,83,700,94,851,769,466,994,131,284
758,0,651,148,920,191,754,382,623,393,125,747,362,418,36,94
759,3,462,7,349,738,796,647,938,526,967,754,936,739,590,63
760,1,964,124,66,779,239,214,157,571,970,267,535,237,853,77
761,1,983,670,871,160,460,414,618,828,665,425,481,106,154,280
762,1,788,97,886,894,318,37,576,511,667,462,572,720,445,619
763,1,255,671,799,293,916,480,27,28,371,423,306,654,975,788
764,1,751,916,618,3,693,121,57,998,724,168,988,761,898,871
765,1,284,398,266,661,314,65,254,283,961,439,942,307,939,900
766,1,490,907,739,280,183,623,951,98,487,824,879,744,504,714
767,1,636,108,910,506,420,778,640,46,400,427,48,210,870,283
768,1,398,529,618,309,911,774,189,482,567,959,843,328,724,389
769,1,177,74,857,246,220,895,243,409,908,97,310,622,985,114
770,1,217,449,895,977,34,157,27,755,899,46,621,116,73,489
771,0,698,172,491,250,693,166,515,830,216,790,148,106,545,511
772,1,148,396,540,316,529,218,928,672,670,932,437,302,740,864
773,1,754,386,786,366,699,348,778,946,901,646,811,126,374,140
774,0,467,340,967,374,874,368,906,386,352,565,39,912,337,673
775,1,658,385,563,548,777,537,29,179,340,50,879,768,513,806
776,1,539,242,292,285,259,428,161,528,575,423,671,694,635,915
777,3,101,641,144,298,135,603,361,462,656,444,655,680,9,136
778,1,414,446,129,761,958,732,410,830,552,436,24,590,518,786
779,0,832,84,748,344,697,902,998,388,914,528,892,794,479,329
780,4,654,59,74,466,137,357,93,758,630,461,744,459,939,503
781,3,953,121,644,528,764,961,700,891,179,695,774,134,677,174
782,1,702,551,844,513,138,85,802,750,942,492,353,279,662,754
783,0,513,37,10,804,508,361,696,7,450,446,736,3,146,319
784,1,178,174,219,867,160,663,135,502,625,743,164,336,199,930
785,1,308,315,964,498,678,581,134,961,761,471,370,635,906,202
786,1,486,715,861,327,316,734,224,833,743,959,401,137,963,776
787,0,324,344,197,761,883,263,449,764,330,561,656,542,350,229
788,1,394,239,960,312,589,702,606,808,782,535,889,639,756,705
789,1,513,956,856,273,863,390,614,922,225,266,818,3,419,619
790,3,337,726,809,463,834,285,203,354,236,733,410,487,297,14
791,1,964,578,959,674,767,889,249,982,417,194,904,972,837,296
792,1,117,836,24,123,121,758,663,343,988,782,671,712,754,196
793,1,67,204,977,613,254,914,453,446,550,559,143,551,600,964
794,1,706,459,21,272,46,363,443,730,905,943,772,75,672,519
795,1,131,981,118,867,309,43,808,266,584,810,193,721,316,816
796,1,18,227,832,348,159,924,141,948,170,741,285,767,921,721
797,1,928,294,249,265,749,92,647,556,699,135,141,277,150,897
798,1,755,453,763,850,682,617,256,712,570,251,451,847,915,966
799,3,252,888,340,495,623,704,782,564,942,53,540,925,871,892
800,1,897,251,340,697,539,884,568,130,427,256,410,871,836,984
801,0,124,601,65,927,992,493,677,222,691,668,253,29,49,816
802,0,212,155,222,458,748,43,244,534,983,588,940,906,52,771
803,3,665,13,709,851,933,96,859,489,973,213,937,938,832,72
804,0,326,247,769,496,460,343,486,967,936,861,415,115,883,724
805,3,577,663,395,748,537,119,274,683,51,642,871,363,778,923
806,1,43,547,443,519,774,998,155,412,728,323,907,34,492,657
807,0,889,280,347,938,632,759,457,58,7,714,636,187,925,593
808,3,361,78,905,952,548,557,589,863,902,42,178,984,400,972
809,0,749,580,76,521,590,989,529,991,396,462,604,815,335,392
810,1,507,799,392,266,554,141,259,495,615,824,175,888,713,937
811,0,186,118,344,506,847,938,372,804,834,786,17,998,666,79
812,3,691,994,690,199,907,668,472,223,31,282,642,984,648,949
813,0,547,839,544,644,779,958,309,124,964,418,384,626,209,746
814,0,754,702,310,711,958,739,716,244,577,963,889,491,941,83
815,0,585,12,331,953,299,96,40,697,328,6,55,421,106,804
816,1,113,840,636,230,310,110,274,716,780,724,694,635,256,495
817,0,132,236,953,469,716,307,127,490,371,247,153,503,973,720
818,1,175,271,982,746,660,373,428,19,980,716,404,377,672,922
819,0,455,547,720,72,422,158,327,29,566,159,998,511,107,794
820,1,900,747,704,363,804,339,191,436,288,830,152,355,781,82
821,3,814,566,873,74,525,208,254,493,105,301,970,791,372,651
822,1,457,38,353,405,103,76,612,181,559,295,701,427,111,825
823,4,955,557,778,748,74,583,429,248,495,427,983,712,387,536
824,0,162,732,837,841,34,696,402,291,86,265,924,52,626,69
825,0,955,219,197,769,25,657,765,52,302,206,836,175,512,237
826,0,875,652,967,485,616,933,438,752,868,369,927,103,71,604
827,1,451,382,703,711,938,407,808,130,914,544,829,208,846,710
828,3,0,231,907,626,97,837,76,919,878,470,716,65,703,206
829,0,227,248,513,119,990,186,989,866,79,257,742,573,397,363
830,4,773,45,487,551,282,600,698,999,231,570,341,106,614,966
831,1,867,356,902,977,720,992,567,73,687,175,187,52,277,18
832,0,423,218,340,878,446,924,928,249,5,334,479,848,790,469
833,1,540,974,902,65,584,34,109,398,253,323,345,574,461,475
834,0,231,735,304,362,994,257,471,162,204,118,745,796,987,128
835,0,300,989,809,357,563,74,415,278,99,313,889,933,294,808
836,0,258,462,871,88,426,464,16,284,612,175,703,460,19,823
837,1,956,907,273,234,53,431,821,731,996,535,810,357,359,195
838,0,999,552,726,823,601,19,391,781,422,45,906,145,994,312
839,1,833,333,474,969,138,405,835,510,473,665,823,645,34,298
840,1,839,868,548,799,420,137,460,343,353,361,929,563,958,445
841,1,328,787,568,306,6,859,363,943,131,566,883,297,88,807
842,0,170,873,540,137,707,224,171,481,812,891,405,741,818,161
843,1,192,36,923,28,137,474,640,910,993,875,560,844,24,328
844,0,804,216,305,569,751,197,49,130,923,290,469,891,850,667
845,1,831,489,487,91,832,106,482,981,226,130,201,913,745,836
846,1,342,206,790,97,310,597,326,303,121,684,585,390,551,314
847,0,170,849,708,969,684,111,16,31,933,293,826,985,633,513
848,1,686,657,136,407,528,571,948,851,285,886,644,822,481,95
849,1,627,384,84,700,302,877,814,365,781,880,643,969,57,475
850,1,265,326,251,305,579,429,178,351,407,194,806,529,681,705
851,3,48,239,593,331,555,866,877,190,893,693,378,62,594,629
852,1,934,607,202,44,471,530,179,335,104,815,974,513,88,734
853,0,538,879,388,21,842,907,516,741,811,619,757,523,946,680
854,2,218,770,118,504,415,127,473,212,213,890,160,161,438,125
855,1,742,22,776,796,116,549,939,398,452,902,451,87,464,377
856,1,692,549,594,421,957,27,435,462,615,77,834,829,40,247
857,1,309,173,621,927,531,366,759,836,787,468,812,271,619,195
858,1,652,769,124,284,97,48,101,898,958,371,464,531,457,766
859,1,304,608,339,688,65,795,581,998,553,198,889,221,559,956
860,0,48,102,492,810,672,414,752,553,526,469,929,812,639,365
861,1,188,984,579,728,837,334,162,55,37,821,678,992,23,18
862,2,961,273,701,255,134,525,729,571,643,390,400,652,372,880
863,0,87,311,307,259,125,773,625,728,336,284,62,641,427,382
864,0,825,81,477,356,355,430,323,710,895,16,166,870,831,231
865,3,780,535,352,122,573,230,46,987,217,416,507,876,858,406
866,1,870,901,493,372,842,115,195,652,358,361,576,352,827,203
867,0,598,497,831,247,463,52,808,378,815,810,28,668,667,653
868,0,26,27,224,443,284,351,650,771,502,100,405,83,554,399
869,3,959,483,228,608,85,232,864,649,129,686,700,489,574,23
870,0,784,397,341,786,329,415,493,255,168,219,997,670,93,2
871,1,989,236,536,58,731,798,378,832,518,799,972,692,106,531
872,1,847,618,270,348,703,804,852,772,296,238,312,123,550,797
873,1,432,913,59,248,122,399,270,720,960,522,376,833,959,186
