388,1,127,651,22,902,66,491,132,957,661,465,744,21,510,758,667,145
389,1,95,931,316,897,309,485,242,265,672,808,736,360,489,493,159,409
390,1,682,55,214,31,902,289,23,135,790,737,951,100,105,795,51,152
391,1,182,380,208,622,916,564,826,248,776,994,607,888,942,104,107,441
392,0,191,816,185,480,371,429,460,322,651,17,867,635,78,35,160,818
393,1,953,819,940,351,166,825,831,657,3,475,824,72,405,81,183,613
394,1,21,630,678,932,482,155,10,575,360,144,961,453,549,770,476,889
395,1,382,639,517,687,442,182,279,839,843,990,309,291,497,921,283,147
396,3,851,672,635,358,141,86,273,752,560,652,444,291,87,936,327,487
397,0,203,925,107,288,214,612,314,132,114,862,856,816,751,860,256,869
398,1,457,259,507,607,577,850,674,197,416,168,131,34,921,773,511,264
399,0,877,94,672,789,750,765,44,125,133,123,777,786,451,667,561,220
400,1,250,758,391,893,669,782,55,179,757,666,153,944,617,9,131,576
401,2,508,229,22,506,811,435,935,681,955,977,863,141,558,181,500,842
402,0,94,706,18,364,594,21,156,484,36,277,741,711,69,320,919,695
403,3,858,927,426,626,134,53,630,92,951,305,551,316,941,343,495,376
404,1,84,937,401,58,394,141,302,572,144,73,192,43,335,44,767,314
405,3,694,354,377,624,970,795,785,133,329,84,556,155,747,46,111,751
406,0,966,772,276,778,467,688,525,617,337,811,108,780,815,335,982,786
407,3,222,82,281,976,59,229,284,572,784,608,201,800,570,7,888,104
408,1,470,258,544,422,281,580,266,882,388,158,26,749,723,942,967,710
409,0,585,993,211,579,295,395,407,394,872,397,609,894,804,106,187,823
410,1,621,263,57,80,687,76,959,296,550,947,796,808,195,431,374,8
411,1,677,473,161,876,609,37,755,649,29,30,946,925,36,426,651,593
412,4,308,966,807,413,552,963,913,862,893,84,661,439,923,39,410,500
413,1,579,175,467,987,753,975,470,928,339,994,861,398,575,348,909,981
414,1,491,695,967,761,856,574,372,217,940,733,794,140,567,416,359,382
415,0,249,413,520,369,76,234,478,150,558,132,181,298,157,657,786,428
416,4,338,54,520,705,587,738,820,637,234,542,814,21,672,303,189,601
417,5,856,485,779,96,790,840,889,908,994,996,865,112,374,524,224,194
418,0,604,693,248,772,616,274,581,296,882,136,580,826,469,950,592,915
419,5,841,725,847,633,905,663,439,264,454,879,948,909,932,353,862,585
420,1,59,812,772,737,528,90,674,466,464,366,19,253,753,615,83,361
421,0,841,271,534,810,96,318,344,111,315,766,626,515,840,156,141,721
422,1,226,436,154,976,414,923,234,993,880,407,353,516,839,365,1,685
423,0,641,561,397,408,988,997,486,783,91,256,616,542,698,647,254,482
424,1,526,516,651,655,820,226,885,242,367,208,436,899,959,430,310,907
425,1,77,159,112,776,766,463,797,370,18,523,383,579,827,57,110,341
426,1,622,501,617,566,17,577,232,608,209,879,332,114,161,550,567,668
427,0,91,481,691,732,501,724,293,321,859,994,47,549,98,5,713,394
428,0,483,578,83,792,914,237,630,57,486,989,837,641,994,953,867,679
429,1,944,428,83,470,15,136,495,369,680,395,295,434,91,220,52,792
430,0,554,679,492,741,699,529,607,376,997,844,811,788,483,650,956,660
431,1,881,685,1,73,647,950,681,43,771,905,963,968,852,754,46,615
432,1,60,583,265,958,978,9,716,411,416,501,75,472,860,950,50,496
433,1,34,972,174,379,49,11,551,124,814,369,825,842,321,661,121,619
434,4,718,425,934,293,734,677,294,687,276,522,188,174,902,407,243,75
435,2,299,360,710,594,518,300,163,87,536,164,250,290,774,307,970,626
436,1,43,694,361,517,841,179,171,808,275,857,581,621,394,743,432,223
437,1,344,70,198,221,99,699,450,320,529,61,742,684,149,547,55,429
438,1,285,274,468,935,824,166,844,402,382,237,65,771,410,32,294,952
439,0,887,929,527,670,979,167,434,605,945,595,483,1,746,570,376,703
440,3,996,299,14,164,62,964,209,454,157,598,965,244,313,963,609,405
441,0,520,221,6,97,952,903,861,787,995,764,375,960,20,287,632,34
442,1,604,54,50,173,706,684,468,462,199,154,484,11,299,843,905,499
443,0,972,979,252,213,725,132,204,710,501,795,327,80,199,229,833,878
444,1,258,549,120,894,561,741,87,439,629,398,127,663,681,758,105,335
445,1,26,89,307,84,509,23,505,892,684,745,416,927,42,557,588,46
446,1,118,283,743,389,860,381,358,526,899,954,587,6,922,599,279,144
447,1,55,260,621,200,927,614,540,871,675,617,570,900,674,166,744,10
448,4,844,280,574,832,283,891,830,755,942,564,545,344,740,279,427,430
449,1,886,761,757,913,508,434,150,468,407,855,122,333,960,750,912,632
450,0,895,236,64,98,671,687,230,218,641,903,148,178,981,966,615,544
451,0,742,265,939,369,665,858,443,564,979,676,476,107,734,21,987,500
452,1,596,862,742,363,534,485,619,423,239,364,438,845,644,546,382,838
453,0,523,79,521,602,242,548,966,343,56,179,217,833,716,124,744,901
454,0,412,804,365,251,123,47,515,572,520,778,192,776,151,397,411,450
455,0,778,718,633,593,700,846,15,558,487,609,863,691,226,421,338,659
456,0,997,240,734,629,330,284,375,542,612,551,910,217,661,617,149,675
457,1,810,667,523,383,999,393,773,388,903,504,739,177,404,368,963,145
458,0,690,390,433,105,485,399,715,978,859,102,50,615,62,428,580,235
459,1,392,481,474,978,702,553,814,87,687,585,660,254,283,5,717,642
460,3,55,465,994,261,957,48,850,349,894,769,72,263,789,277,915,716
461,1,455,846,284,432,882,346,597,343,9,365,838,241,783,320,531,709
462,1,368,943,507,349,147,968,403,341,399,998,886,282,995,588,561,912
463,0,326,992,250,780,485,165,374,804,239,95,524,314,209,908,943,657
464,1,756,999,589,49,376,429,675,64,154,83,250,775,541,873,746,401
465,1,174,733,727,459,766,999,275,512,859,26,453,838,637,841,544,840
466,4,786,15,856,619,64,415,28,698,141,91,539,587,802,935,449,543
467,1,603,218,206,434,951,790,759,825,332,578,137,872,493,31,74,984
468,1,813,299,617,699,300,376,241,989,611,800,305,23,597,39,501,316
469,1,694,423,311,737,658,456,836,28,330,653,427,615,334,552,16,465
470,1,608,794,867,747,996,259,361,127,257,314,267,539,969,820,683,225
471,1,516,933,675,942,937,528,77,400,453,604,27,766,921,682,636,904
472,1,584,769,757,522,909,0,20,568,796,845,502,830,964,937,419,425
473,1,777,63,638,60,282,7,549,637,462,608,908,532,121,397,742,427
474,1,518,383,894,257,206,382,150,200,321,319,972,236,36,780,192,485
475,1,513,545,360,858,397,250,710,207,24,369,720,239,964,653,999,435
476,1,125,124,622,790,659,340,487,788,875,518,618,39,569,644,462,563
477,1,155,196,792,110,776,675,903,937,693,729,723,577,465,315,524,958
478,1,832,301,44,806,854,334,514,179,639,717,492,792,734,815,867,267
479,0,635,93,807,296,777,508,119,823,531,221,143,579,589,15,318,278
480,1,39,128,738,228,371,930,344,993,389,840,190,652,247,832,29,611
481,0,899,79,763,851,406,277,350,791,974,363,331,317,927,655,124,60
482,3,945,221,45,811,355,352,584,951,293,543,369,411,801,773,483,996
483,0,733,447,557,498,134,798,252,112,396,550,898,552,647,329,330,240
484,3,96,585,736,557,312,220,413,109,118,100,61,744,768,786,887,336
485,1,285,887,442,61,313,544,290,539,799,808,685,482,311,559,36,949
486,1,815,377,467,154,897,760,933,319,106,692,397,34,459,931,934,32
487,0,855,426,615,561,391,653,464,703,923,694,436,462,344,748,555,84
488,0,890,722,401,212,368,679,689,649,631,627,536,393,14,634,494,602
489,1,234,460,149,788,293,816,400,449,239,438,558,279,843,254,798,191
490,1,251,885,953,683,177,655,339,152,995,291,356,259,4,522,76,279
491,0,784,439,916,621,752,974,188,676,452,585,490,879,201,687,566,804
492,1,475,737,961,730,55,960,146,576,364,514,379,21,497,79,473,923
493,0,70,612,855,668,994,140,469,470,12,290,145,514,633,871,330,964
494,0,361,443,343,66,858,783,563,422,527,706,703,326,682,836,917,724
495,1,178,904,341,839,868,591,306,903,60,6,83,833,987,422,309,102
496,1,675,916,649,580,922,645,379,660,112,492,442,89,460,598,770,584
497,0,520,972,824,568,394,760,783,716,742,689,788,139,449,109,48,488
498,1,437,706,21,29,368,677,639,802,625,374,931,664,224,641,433,857
499,0,214,374,207,467,616,915,167,47,7,978,119,545,157,755,204,934
500,1,3,149,5,904,429,987,67,494,996,363,305,448,43,942,972,585
501,1,925,685,70,198,564,696,920,758,477,709,626,355,710,667,444,257
502,1,523,407,81,16,184,175,853,203,299,979,151,128,242,156,27,214
503,0,985,424,860,516,885,651,200,466,283,45,858,37,831,21,473,108
504,0,130,999,465,830,891,382,178,428,171,353,574,677,404,72,55,798
505,1,928,345,606,744,812,358,670,83,773,970,863,235,366,172,969,403
506,1,875,317,843,19,8,977,199,580,171,461,155,415,873,451,867,652
507,1,109,503,558,304,732,700,855,115,408,286,852,895,548,273,57,227
508,5,767,217,130,103,426,876,206,185,561,427,940,624,546,475,186,19
509,1,342,398,25,701,66,870,685,839,848,540,95,754,588,715,553,945
510,0,220,899,73,299,560,199,125,878,978,656,747,61,547,858,891,958
511,1,146,366,698,268,574,423,413,610,668,254,58,177,74,570,895,498
512,0,780,717,805,28,748,385,774,379,920,249,669,526,312,577,474,43
513,0,312,16,792,8,482,416,501,523,248,407,112,713,854,978,324,189
514,0,406,283,19,999,909,411,852,663,310,294,425,774,245,668,542,337
515,1,935,856,820,551,897,625,772,352,492,381,301,815,974,900,824,686
516,1,216,896,319,946,581,550,472,733,240,739,520,401,998,1,360,731
517,0,106,253,868,148,733,406,381,802,636,375,500,830,587,296,599,944
518,1,76,854,334,674,580,146,119,743,256,248,677,296,371,537,374,597
519,0,170,901,823,408,165,364,852,956,443,425,999,72,360,513,61,281
520,1,911,933,953,414,602,453,525,893,283,202,717,173,539,468,472,262
521,1,33,110,544,417,155,349,912,394,829,970,813,234,51,878,731,620
522,1,153,489,620,881,973,710,909,609,203,327,834,749,646,405,151,259
523,0,882,649,230,633,553,634,64,592,847,289,15,293,439,116,1,71
524,1,405,117,770,344,955,559,833,878,123,778,891,49,42,807,799,362
525,0,701,861,756,211,76,417,26,691,308,448,707,780,628,325,999,852
526,5,972,573,454,787,954,485,591,619,332,352,889,775,232,959,723,614
527,1,320,484,365,801,181,408,217,596,86,204,593,147,800,589,582,606
528,1,369,971,596,348,902,128,504,237,280,812,715,631,697,191,125,551
529,1,18,432,482,533,791,745,253,381,880,61,708,119,968,924,695,167
530,1,694,889,421,747,809,655,979,334,226,76,543,946,349,541,280,995
531,0,519,501,307,190,446,815,835,734,528,727,640,110,537,146,59,222
532,0,999,572,183,544,133,767,795,382,129,388,732,165,734,680,333,378
533,1,199,447,509,344,857,489,717,712,347,130,843,564,886,319,767,50
534,0,59,665,837,363,684,601,948,998,677,552,82,92,803,297,788,832
535,0,198,288,503,828,867,592,686,374,385,634,239,54,606,250,136,257
536,1,456,80,385,652,698,714,535,232,299,124,555,293,658,877,822,847
537,1,326,332,703,413,172,773,557,852,450,837,763,266,472,592,428,779
538,1,41,482,759,509,499,644,127,362,267,399,931,554,520,989,901,794
539,0,620,621,143,223,316,545,191,987,685,102,976,796,789,338,703,39
540,1,247,757,537,0,663,463,64,93,711,270,153,457,516,616,205,294
541,1,851,200,928,114,36,747,532,601,908,425,706,794,659,901,860,205
542,0,877,414,350,950,645,706,2,154,579,194,853,608,534,584,446,147
543,1,386,890,84,937,891,329,248,941,241,45,783,541,421,799,429,819
544,1,49,848,350,816,854,14,654,933,13,968,913,499,926,369,650,136
545,0,263,413,472,766,516,308,651,747,788,593,145,382,144,222,983,718
546,0,863,523,307,661,830,543,27,360,859,169,271,157,29,949,447,773
547,1,132,784,560,625,767,139,231,806,211,108,517,889,340,711,828,824
548,0,59,410,395,132,944,124,255,145,402,511,56,962,271,689,912,304
549,1,588,672,295,311,254,769,944,121,328,428,570,658,625,535,965,81
550,5,513,384,991,161,856,628,401,436,715,950,824,21,213,796,201,45
551,4,708,305,745,964,825,853,662,118,171,572,150,314,936,147,944,763
552,1,882,721,857,861,18,825,800,750,349,596,17,296,120,390,219,305
553,1,664,959,911,705,87,803,254,632,797,179,256,679,607,754,103,776
554,1,805,825,60,651,145,779,157,889,654,739,726,184,347,802,92,586
555,0,241,662,733,537,586,518,34,657,327,734,648,324,663,517,927,769
556,1,656,597,32,596,875,795,380,790,461,671,79,476,437,448,175,920
557,1,857,638,812,321,872,920,965,418,313,329,413,790,734,131,74,500
558,1,98,416,12,64,221,426,316,546,237,93,206,948,75,214,371,410
559,1,626,16,261,134,844,978,597,123,110,362,826,78,322,763,188,578
560,1,209,783,454,318,187,645,746,13,268,984,195,453,21,631,671,323
561,1,903,911,934,474,354,652,932,518,106,375,706,298,137,896,922,25
562,1,454,271,701,956,884,446,54,18,836,239,202,775,339,719,917,565
563,0,713,397,485,544,19,517,8,718,208,506,126,207,491,45,866,137
564,1,409,895,345,743,105,317,649,478,211,484,238,629,248,890,945,408
565,1,963,211,175,537,280,753,264,142,200,918,124,912,851,321,403,770
566,1,183,492,116,510,394,813,721,741,975,188,733,833,118,468,113,209
567,1,324,732,880,19,234,226,281,58,62,276,198,53,800,420,569,279
568,4,298,201,931,377,435,606,664,74,471,775,241,587,18,941,80,44
569,1,641,860,484,42,832,94,303,962,859,599,103,601,511,810,95,23
570,0,414,870,660,708,178,551,93,179,161,475,21,352,376,777,348,109
571,0,965,123,677,101,264,635,664,667,355,181,551,972,612,160,916,499
572,0,31,282,225,730,187,919,896,375,747,878,325,461,438,490,476,603
573,0,163,991,616,171,345,97,592,498,9,899,115,589,447,617,425,2
574,1,351,379,971,275,108,295,866,731,279,348,141,116,325,696,885,887
575,1,10,776,501,831,969,794,459,329,695,250,330,414,26,581,146,529
576,1,298,471,878,202,281,993,458,836,44,248,341,147,371,313,436,51
577,1,799,402,476,585,871,142,601,692,312,330,486,15,77,599,522,800
578,1,140,928,221,234,708,311,3,138,888,811,731,856,617,21,17,386
579,1,1,512,135,742,407,575,433,975,853,302,349,898,678,354,792,819
580,3,103,195,805,797,801,756,942,755,164,597,493,642,656,872,216,864
581,1,687,117,510,427,524,656,783,580,474,36,529,452,499,822,521,516
582,1,53,881,413,603,77,331,241,995,610,475,696,218,987,22,747,993
583,1,66,431,890,545,726,87,974,774,31,407,525,915,186,913,715,643
584,3,214,379,859,340,132,797,331,265,28,497,688,267,103,446,349,742
585,0,153,608,224,302,148,580,294,812,564,417,116,551,99,554,164,914
586,0,810,854,823,37,469,62,710,727,871,536,330,805,300,2,763,488
587,0,773,134,452,506,194,425,31,304,888,3,647,662,535,977,821,479
588,1,533,504,868,258,838,649,783,809,266,43,79,918,111,21,18,848
589,3,660,684,749,232,757,578,540,730,410,532,763,553,147,98,194,74
590,0,234,0,510,163,387,22,236,668,835,422,776,992,335,610,381,771
591,1,233,200,460,77,729,182,780,712,862,389,877,351,878,454,994,461
592,1,725,398,149,955,141,641,784,719,237,752,535,558,932,888,158,407
593,1,423,999,839,262,673,65,267,647,283,698,874,573,15,900,301,729
594,0,579,599,60,128,806,314,682,91,578,692,270,84,20,214,352,605
595,0,213,690,227,526,450,150,372,766,225,678,24,651,749,677,267,778
596,1,486,33,878,417,198,694,61,261,724,626,796,43,733,751,766,543
597,1,748,949,363,679,143,379,248,284,840,686,25,707,856,626,279,788
598,1,137,39,582,203,495,499,561,234,258,43,642,337,600,974,849,589
599,0,672,923,952,92,958,949,858,237,351,734,190,772,241,156,235,916
600,0,547,594,477,83,244,30,238,209,762,357,441,950,530,697,714,220
601,1,106,467,153,657,232,838,450,290,749,571,823,322,53,43,584,446
602,1,724,978,338,2,138,348,720,968,894,534,412,856,9,106,779,172
603,1,548,209,210,519,623,411,562,860,955,561,91,128,39,431,485,461
604,0,661,41,255,984,892,757,829,496,512,586,785,961,725,932,828,244
605,1,645,825,99,566,349,402,351,954,942,682,434,795,607,777,766,642
606,1,865,155,838,653,442,526,621,16,202,413,142,908,221,810,382,165
607,1,21,562,954,925,320,773,483,831,577,298,767,345,210,97,527,614
608,1,366,648,534,372,193,757,396,49,560,1,729,778,133,459,546,853
609,1,212,443,3,110,997,466,459,397,568,85,407,290,389,909,521,175
610,0,947,580,971,895,211,30,612,990,314,197,679,911,74,179,308,334
611,1,153,939,339,871,479,227,612,439,301,319,448,413,749,384,975,822
612,1,597,83,657,117,585,563,815,205,618,215,22,360,804,841,192,551
613,3,345,252,214,990,892,475,134,955,459,435,914,676,644,472,681,606
614,0,474,335,6,202,701,209,272,714,285,728,854,810,898,850,901,177
615,1,430,970,167,501,756,889,576,529,798,870,53,570,10,862,277,223
616,1,690,675,768,725,111,26,286,907,226,799,742,222,536,603,151,947
617,1,20,673,627,246,672,829,779,414,57,512,87,490,272,139,127,158
618,4,768,655,997,733,893,736,871,290,615,409,429,529,900,161,372,547
619,4,97,712,598,844,316,223,475,371,468,717,231,504,967,941,238,148
620,1,621,836,129,146,677,801,909,80,125,271,291,845,950,87,234,458
621,3,296,725,193,120,243,511,927,911,865,823,819,964,83,808,976,636
622,1,805,529,262,78,451,901,406,519,634,66,0,328,856,993,52,731
623,1,854,602,653,796,542,912,109,70,301,809,137,207,191,260,782,874
624,0,302,405,160,73,409,892,10,318,987,265,343,855,195,340,739,769
625,0,296,662,858,102,527,806,906,205,725,952,922,192,388,31,132,60
626,1,593,178,344,691,582,53,103,225,169,450,711,879,14,974,438,430
627,1,770,563,412,66,802,793,649,925,72,609,203,567,579,652,393,329
628,1,701,161,229,215,392,17,23,788,22,671,131,137,504,753,521,924
629,1,349,170,569,376,727,397,324,869,696,981,929,273,544,74,407,507
630,1,39,859,927,127,141,282,570,251,777,101,437,404,317,647,456,301
631,3,498,906,553,705,313,192,377,633,463,266,203,441,669,418,390,731
632,1,202,425,121,382,368,396,49,826,316,497,872,229,729,252,300,733
633,0,921,575,860,648,394,451,588,123,515,423,73,700,87,752,912,145
634,0,555,332,96,125,856,119,266,179,516,355,209,533,436,299,882,36
635,0,790,50,177,582,55,315,384,814,124,32,565,889,461,849,640,365
636,5,591,205,917,735,924,333,190,11,226,361,381,69,235,283,697,967
637,4,125,805,329,380,41,710,386,98,441,512,687,551,375,917,985,893
638,0,875,680,89,615,135,979,655,803,228,815,160,60,433,109,432,679
639,3,57,834,217,52,123,54,811,433,224,968,922,103,952,204,48,740
640,1,867,452,783,795,495,326,890,773,829,58,156,79,563,119,584,954
641,3,298,424,54,457,264,546,42,685,529,139,196,159,605,588,753,507
642,1,291,169,144,588,721,486,431,731,239,631,424,327,129,341,347,883
643,1,537,318,462,501,798,931,461,864,797,37,42,548,236,594,821,529
644,1,779,23,571,952,636,373,676,105,115,328,163,25,697,52,268,151
645,1,650,568,969,19,576,168,185,819,187,407,625,489,903,107,388,520
646,1,52,217,278,680,704,79,72,857,742,600,649,986,255,787,14,445
647,1,715,343,213,573,913,947,491,340,569,732,629,711,5,582,199,470
648,1,251,224,565,50,959,171,960,922,31,111,8,957,166,650,23,497
649,1,190,956,775,753,725,509,592,398,678,122,382,308,905,662,72,944
650,1,243,731,745,69,793,371,379,835,741,704,230,378,950,878,484,137
651,0,545,923,607,588,624,311,382,252,823,331,913,627,864,876,603,3
652,1,528,662,972,915,743,338,771,521,834,446,601,900,866,619,495,582
653,3,172,968,736,250,983,261,262,610,474,717,797,151,825,337,744,393
654,1,321,995,809,159,366,81,942,775,377,437,843,142,447,541,936,331
655,1,826,377,819,487,551,144,630,462,584,832,461,889,137,659,611,792
656,5,186,506,818,327,696,460,484,731,983,595,884,572,531,73,970,256
657,0,190,992,702,134,547,839,714,874,105,181,525,595,209,409,261,416
658,0,699,69,980,615,773,206,442,250,175,738,782,61,718,544,955,296
659,1,546,748,926,73,45,93,197,844,700,390,191,473,563,745,183,349
660,1,804,383,369,634,120,615,642,133,771,531,414,712,750,464,783,213
661,1,49,56,525,358,376,419,889,461,867,497,261,741,670,65,477,899
662,4,774,959,556,222,387,218,559,365,426,93,254,566,71,863,750,94
663,1,115,96,945,140,471,376,617,988,591,85,209,924,703,338,152,391
664,1,828,520,764,893,101,923,252,873,375,438,446,137,318,64,176,348
665,0,836,604,364,350,745,91,717,429,625,449,908,371,384,833,80,250
666,1,877,845,705,913,332,578,300,843,906,5,276,472,369,627,117,116
667,0,565,806,718,948,294,405,213,296,900,505,331,753,862,671,194,22
668,1,665,483,64,828,400,615,281,973,884,462,7,229,59,866,456,266
669,5,950,212,458,591,831,733,534,532,975,473,69,266,582,333,838,797
670,0,358,700,827,710,129,202,508,999,117,727,175,66,64,124,884,446
671,1,754,468,921,676,398,69,742,481,464,8,65,214,254,341,837,98
672,0,422,821,416,677,708,695,61,59,660,732,751,782,290,389,981,705
673,1,169,191,367,461,891,217,940,680,18,447,68,580,501,697,514,190
674,1,702,615,52,704,66,21,694,456,950,706,837,29,185,334,56,279
675,1,123,811,632,131,838,475,198,137,968,57,380,373,462,737,879,454
676,0,9,991,168,863,242,615,571,368,33,174,880,345,914,403,653,514
677,1,491,766,650,796,31,539,364,523,693,918,244,689,60,792,135,904
678,1,497,840,106,713,783,129,53,335,853,771,590,751,736,904,295,158
679,1,355,577,226,726,918,735,211,549,328,132,215,341,774,53,699,709
680,1,837,146,506,774,254,496,161,566,228,663,310,444,401,915,785,556
681,1,413,294,49,310,199,447,803,785,262,700,466,259,973,463,244,105
682,1,998,983,159,979,697,167,181,56,389,392,520,221,271,889,242,838
683,0,64,539,350,527,831,813,151,771,450,153,425,422,370,362,630,932
684,1,229,205,361,630,964,371,202,288,391,695,131,54,795,461,147,285
685,0,603,345,179,308,316,137,550,66,633,46,519,21,112,684,781,831
686,0,59,293,103,5,433,331,695,661,2,630,519,453,477,644,315,223
687,0,676,42,352,309,252,567,875,497,191,50,71,447,438,838,757,449
688,1,233,98,101,662,745,556,601,142,892,637,920,976,770,804,805,315
689,0,420,582,922,461,560,905,140,716,971,947,10,876,531,802,683,353
690,1,619,377,334,875,87,639,46,571,723,562,128,425,372,950,611,693
691,1,194,981,16,848,136,273,648,108,353,252,927,372,209,594,317,748
692,1,660,463,875,515,419,602,577,654,616,103,739,467,698,991,554,168
693,1,924,349,137,136,266,647,359,593,178,522,426,67,311,413,763,57
694,1,397,995,680,243,117,179,392,718,289,539,222,436,367,805,717,412
695,0,819,256,622,41,33,231,593,627,810,37,977,196,329,760,950,776
696,0,890,825,242,693,322,891,874,681,109,498,585,306,794,870,285,272
697,1,665,821,48,161,145,63,892,101,181,177,57,232,17,930,120,747
698,1,252,330,197,955,339,492,920,446,21,733,527,248,457,516,757,249
699,4,887,459,63,473,268,495,151,339,353,684,260,712,976,222,320,560
700,3,558,29,245,776,108,765,806,182,973,330,796,638,713,410,382,228
701,1,133,243,200,377,245,361,602,122,30,881,711,343,447,962,335,685
702,0,645,45,102,762,709,696,866,669,68,268,689,597,818,710,435,884
703,1,716,39,981,232,879,758,179,427,844,982,18,938,974,47,668,745
704,1,991,865,307,941,776,810,789,399,183,942,336,387,661,98,785,859
705,1,509,208,188,635,34,5,23,438,619,846,368,391,14,828,601,510
706,1,238,29,323,451,422,87,685,777,214,845,893,492,559,939,824,127
707,0,909,593,829,773,186,379,617,858,676,677,616,759,20,952,660,269
708,1,592,582,984,357,967,359,689,273,800,956,710,712,701,549,376,275
709,1,257,778,807,913,105,338,602,351,865,100,851,234,742,470,889,639
710,3,74,892,709,243,501,923,922,930,355,809,720,806,774,46,799,265
711,1,195,823,731,770,920,765,791,944,436,361,588,685,71,753,472,850
712,3,681,78,311,844,381,977,569,237,479,760,73,326,911,338,581,552
713,1,113,609,871,284,206,414,550,704,10,797,213,760,586,914,877,197
714,3,979,767,551,939,437,29,569,970,860,776,273,9,916,897,950,64
715,0,879,237,220,172,287,790,826,722,763,900,2,280,47,466,931,608
716,1,788,821,696,608,901,481,617,822,995,68,133,80,281,151,347,855
717,1,978,811,413,845,451,88,416,350,33,344,546,395,505,834,136,913
718,0,559,691,778,142,821,742,202,227,93,107,334,262,159,571,962,273
719,0,395,578,65,498,356,334,221,603,418,452,341,835,279,780,3,461
720,0,452,829,775,615,916,392,682,201,749,482,127,641,106,152,60,926
721,1,617,247,32,613,321,384,455,852,345,644,360,623,316,253,476,724
722,0,359,316,742,436,515,990,296,575,757,532,702,178,694,711,977,573
723,0,255,875,472,373,95,657,941,310,298,568,313,259,877,916,709,214
724,1,805,668,60,622,524,377,545,325,139,842,370,852,740,293,259,715
725,1,170,376,565,226,499,908,191,621,327,139,704,343,974,742,989,1
726,0,356,662,559,403,961,383,75,115,459,247,143,883,504,430,948,175
727,1,571,97,823,391,419,256,685,247,884,795,128,21,704,387,120,426
728,1,951,636,793,724,59,791,916,991,475,810,241,83,239,610,647,888
729,1,837,65,778,600,563,865,680,203,452,309,198,835,920,125,161,42
730,0,622,328,506,673,999,944,782,802,577,149,760,273,206,644,243,332
731,1,399,451,615,2,880,453,190,73,112,317,373,116,949,19,569,83
732,0,39,524,771,888,155,752,298,322,499,940,316,681,423,36,145,455
733,3,940,268,349,347,740,324,74,618,896,639,412,941,225,813,86,963
734,0,731,667,834,526,878,215,888,378,608,425,638,235,502,933,284,18
735,1,619,856,813,307,926,49,731,356,725,73,63,690,303,183,38,880
736,3,342,324,433,864,584,831,536,282,256,340,2,192,315,777,843,345
737,5,411,910,281,636,461,262,38,198,682,417,379,150,466,204,552,350
738,1,454,973,541,846,240,699,460,291,577,255,573,500,571,519,69,653
739,1,213,659,764,881,409,773,674,930,181,73,673,901,128,447,308,456
740,1,683,62,795,214,567,410,650,192,831,424,131,972,21,461,871,451
741,3,697,284,327,918,735,992,828,159,248,524,150,96,613,223,532,309
742,1,847,512,580,940,338,408,858,472,578,387,347,132,242,877,765,885
743,1,740,916,686,276,128,480,648,376,939,826,279,380,929,825,728,357
744,3,660,322,298,352,508,504,821,479,903,856,424,143,196,402,974,576
745,1,414,129,102,823,79,151,781,149,597,978,39,916,910,976,219,659
746,1,77,490,1,558,861,803,843,140,751,372,507,531,705,768,953,581
747,0,643,41,638,493,417,454,803,497,781,10,596,444,609,966,626,390
748,1,444,761,577,179,887,391,158,645,904,140,676,871,79,767,315,712
749,1,251,571,939,242,636,264,418,488,155,770,203,782,123,852,975,658
750,0,863,376,625,494,412,505,207,950,19,390,532,132,664,417,891,257
751,0,897,167,87,341,295,925,99,789,452,18,674,604,163,106,940,820
752,0,429,330,173,149,716,701,780,905,561,305,634,986,790,832,261,564
753,1,532,588,221,49,586,451,524,454,676,351,95,995,367,965,663,875
754,1,745,676,143,802,820,142,473,383,116,456,999,292,276,409,417,697
755,0,820,940,539,392,367,308,626,911,414,102,640,681,165,292,354,812
756,0,832,790,535,879,31,912,241,900,871,262,794,446,41,266,375,716
757,1,670,594,954,577,834,469,949,510,173,936,128,322,50,372,849,616
758,0,625,432,750,341,69,90,963,621,405,386,494,861,164,939,958,900
759,3,203,262,771,121,695,753,914,436,356,160,482,312,345,642,567,832
760,1,547,797,712,848,328,659,549,604,504,351,764,845,515,675,67,196
761,1,317,424,957,917,22,803,275,869,903,309,656,228,855,788,537,134
762,1,547,545,251,15,97,950,650,335,896,478,267,472,64,902,459,197
763,1,964,954,736,588,621,295,995,970,419,130,509,669,129,935,839,388
764,1,243,515,759,283,573,718,255,445,584,484,559,502,234,503,451,941
765,1,760,902,264,660,307,803,685,296,208,123,752,854,468,516,57,488
766,1,98,494,894,107,801,862,618,32,185,573,313,704,299,664,890,870
767,1,838,86,846,524,41,701,466,749,250,832,107,159,75,94,622,173
768,1,355,154,576,896,925,672,510,862,654,382,663,599,197,450,973,685
769,1,127,622,13,387,957,732,702,762,595,70,125,534,330,752,460,58
770,1,900,616,214,579,785,803,206,388,517,923,657,950,58,48,593,67
771,0,469,672,584,222,541,470,647,635,790,705,387,911,237,831,707,11
772,1,381,741,186,7,552,857,795,986,510,299,841,289,764,560,189,450
773,1,169,794,395,974,827,494,400,857,734,786,45,277,639,359,696,209
774,0,239,185,387,38,271,24,970,177,720,195,592,260,460,94,170,167
775,1,946,609,430,508,770,569,559,384,745,174,492,626,863,154,582,451
