583,1,3,391,945,15,596,941,803,590,179,484
584,3,224,161,143,330,843,680,144,394,938,620
585,0,826,509,57,977,615,541,810,683,244,757
586,0,802,617,429,445,644,727,579,468,362,611
587,0,863,962,114,549,538,618,690,65,532,93
588,1,340,795,578,495,145,847,916,895,912,811
589,3,447,647,399,343,39,831,140,644,330,808
590,0,217,871,946,351,587,616,362,461,817,706
591,1,695,307,722,322,727,42,447,547,573,587
592,1,57,175,399,69,248,8,255,779,193,638
593,1,252,119,278,300,871,70,91,800,703,980
594,0,121,990,454,237,223,122,526,39,34,353
595,0,123,97,623,560,569,455,13,291,145,962
596,1,775,868,789,148,584,604,287,26,122,800
597,1,131,348,479,793,49,152,564,680,180,330
598,1,991,257,162,875,838,902,327,477,53,303
599,0,456,960,203,549,899,536,129,515,280,730
600,0,374,560,73,150,46,492,92,654,714,686
601,1,354,273,664,54,868,924,826,768,888,607
602,1,929,102,769,875,55,416,208,780,104,698
603,1,570,730,310,996,979,152,764,452,361,492
604,0,842,545,366,265,486,932,211,414,281,379
605,1,616,582,732,957,416,286,678,635,717,163
606,1,143,372,579,231,703,150,784,186,368,803
607,1,256,618,546,849,343,139,247,957,465,365
608,1,744,583,862,636,320,24,439,861,295,664
609,1,222,784,606,5,90,436,373,302,468,512
610,0,297,348,372,457,143,154,50,180,276,339
611,1,747,830,637,437,255,923,702,112,522,656
612,1,241,947,0,641,314,816,822,483,569,248
613,3,835,158,40,845,94,246,874,289,703,851
614,0,820,699,365,568,175,446,827,792,79,554
615,1,257,935,97,975,277,174,403,481,55,842
616,1,634,744,863,90,362,596,948,574,603,925
617,1,199,432,163,204,785,900,156,669,838,149
618,4,159,887,171,17,460,55,939,876,348,114
619,4,839,0,669,3,668,705,425,526,159,285
620,1,442,218,904,644,198,555,605,970,725,568
621,3,501,956,992,759,253,379,564,928,178,457
622,1,968,146,536,121,151,161,795,185,289,369
623,1,407,825,391,768,361,232,590,170,755,295
624,0,455,496,877,376,2,398,339,45,403,299
625,0,918,302,791,107,274,446,982,99,462,974
626,1,255,444,78,42,218,65,933,549,301,564
627,1,237,886,142,685,590,365,708,943,896,257
628,1,913,542,583,742,597,513,449,794,726,924
629,1,921,430,768,107,355,343,305,655,529,478
630,1,758,536,923,743,97,454,66,538,585,268
631,3,253,543,514,463,480,200,381,303,955,629
632,1,755,389,820,856,307,109,615,321,757,823
633,0,694,35,262,404,997,8,258,786,1,783
634,0,62,544,66,539,14,571,454,4,552,327
635,0,620,835,928,135,678,899,474,446,759,957
636,5,671,447,579,709,760,237,915,538,858,368
637,4,138,333,970,817,901,945,695,645,175,651
638,0,345,208,435,621,527,520,860,148,289,519
639,3,949,544,860,149,455,187,128,421,26,800
640,1,98,556,24,92,384,593,772,554,751,27
641,3,222,324,755,84,993,164,4,793,706,888
642,1,828,59,707,86,24,272,995,210,504,483
643,1,117,282,504,599,83,85,885,578,88,760
644,1,461,540,447,975,52,937,273,91,695,377
645,1,752,131,434,330,810,322,925,484,553,487
646,1,162,361,340,589,655,789,619,158,657,369
647,1,597,783,159,391,639,972,875,146,959,555
648,1,196,755,999,445,357,851,825,663,116,229
649,1,696,252,187,930,183,760,645,858,132,747
650,1,67,606,628,86,589,185,779,700,81,721
651,0,917,763,98,861,200,42,184,194,551,102
652,1,84,886,166,764,571,683,512,436,707,583
653,3,887,923,160,465,60,444,818,930,658,203
654,1,52,919,217,876,416,115,661,698,889,487
655,1,713,950,317,697,540,422,985,30,767,710
656,5,145,570,705,783,727,173,910,920,773,247
657,0,411,821,708,798,520,834,47,127,709,698
658,0,119,157,41,961,685,828,255,167,913,566
659,1,537,247,820,390,234,532,77,667,726,222
660,1,778,827,713,737,305,72,223,330,318,447
661,1,790,628,173,662,612,225,925,393,521,965
662,4,695,106,423,858,776,300,99,764,338,115
663,1,847,705,650,633,341,976,18,764,31,694
664,1,156,88,149,423,941,981,412,519,225,12
665,0,952,580,460,777,987,901,490,23,606,612
666,1,571,255,201,890,127,177,969,592,685,965
667,0,371,654,304,196,17,131,182,421,198,883
668,1,202,130,18,758,376,648,609,377,985,724
669,5,853,506,113,521,312,236,928,734,997,217
670,0,860,985,397,982,136,948,97,162,217,580
671,1,808,407,135,469,996,161,311,198,889,99
672,0,630,321,40,10,941,392,375,738,205,343
673,1,716,509,167,54,929,308,527,134,561,613
674,1,461,395,396,465,627,36,628,776,273,609
675,1,301,900,138,243,90,639,103,918,232,780
676,0,79,18,679,64,997,722,458,295,872,860
677,1,160,968,305,54,140,321,543,600,91,560
678,1,370,883,827,768,435,25,528,848,839,185
679,1,931,690,15,574,18,668,785,875,783,686
680,1,437,971,715,697,873,968,468,109,354,825
681,1,611,370,831,172,940,231,337,159,243,264
682,1,559,444,957,709,577,567,424,923,160,322
683,0,881,668,424,186,361,774,615,732,467,946
684,1,864,822,882,726,756,243,241,464,631,979
685,0,841,524,916,201,687,400,711,965,678,705
686,0,11,187,761,700,705,251,888,962,554,619
687,0,195,972,123,649,20,631,711,717,68,602
688,1,105,831,954,653,629,475,2,781,593,172
689,0,557,237,929,358,690,995,508,845,684,954
690,1,388,206,794,18,83,546,631,548,49,587
691,1,202,196,605,106,331,138,201,295,940,323
692,1,951,765,840,590,52,887,271,825,93,393
693,1,318,160,635,141,167,118,669,717,395,955
694,1,185,316,429,968,242,758,771,202,443,47
695,0,566,948,552,519,533,960,619,305,578,56
696,0,99,632,864,948,229,385,368,708,311,722
697,1,948,362,881,870,710,936,110,55,750,467
698,1,743,540,136,593,621,727,594,688,677,527
699,4,970,814,551,655,162,915,660,416,620,485
700,3,257,633,955,522,668,797,456,66,87,296
701,1,465,242,713,586,532,28,25,816,61,51
702,0,425,458,664,184,222,820,420,707,40,866
703,1,468,224,775,835,84,610,967,254,640,827
704,1,231,322,867,773,936,319,538,333,613,224
705,1,36,25,936,162,39,573,579,529,738,37
706,1,89,608,129,356,370,518,804,883,623,361
707,0,535,126,637,903,143,898,675,728,896,528
708,1,815,455,738,790,414,648,429,144,326,229
709,1,758,37,521,107,637,120,593,543,669,196
710,3,760,378,249,852,515,650,798,70,812,890
711,1,149,200,491,350,41,92,985,234,521,297
712,3,982,863,736,545,12,423,711,725,250,643
713,1,450,46,371,696,780,386,525,568,827,164
714,3,998,694,512,258,387,159,522,922,541,599
715,0,747,702,344,609,94,679,832,924,116,21
716,1,190,643,312,408,9,831,43,649,584,266
717,1,808,462,859,384,270,652,271,351,197,163
718,0,361,61,752,35,766,713,807,206,418,988
719,0,893,965,10,903,624,565,726,994,769,935
720,0,777,308,958,774,722,318,837,40,677,117
721,1,768,837,558,434,256,292,600,149,306,812
722,0,712,170,146,616,297,844,470,234,833,819
723,0,309,586,343,183,553,96,470,893,157,589
724,1,57,600,13,807,996,196,699,762,455,504
725,1,844,816,503,643,910,685,689,787,802,212
726,0,107,325,178,368,133,947,487,929,528,851
727,1,789,430,887,222,934,624,872,280,117,694
728,1,240,802,952,324,889,794,301,823,537,851
729,1,352,167,35,766,523,195,605,284,858,647
730,0,304,694,242,632,343,976,821,972,995,690
731,1,855,849,506,216,65,43,522,89,105,968
732,0,583,509,670,878,13,983,85,672,625,573
733,3,744,408,593,836,79,787,478,289,11,397
734,0,855,763,489,193,219,899,618,321,778,275
735,1,568,866,440,858,935,932,656,753,834,60
736,3,507,832,90,523,728,579,286,451,187,141
737,5,696,821,153,440,955,148,465,745,508,920
738,1,153,519,631,270,337,955,507,764,268,838
739,1,234,829,470,660,252,159,517,355,118,979
740,1,288,93,654,971,332,865,819,354,783,399
741,3,709,65,769,697,470,923,72,591,405,402
742,1,654,760,754,184,753,136,218,243,950,958
743,1,78,850,247,478,704,598,364,633,455,676
744,3,844,905,548,814,202,910,61,122,464,460
745,1,792,916,97,196,102,398,432,925,362,133
746,1,250,576,574,10,405,100,57,410,261,668
747,0,159,158,552,157,302,349,80,529,457,130
748,1,141,296,559,32,898,257,755,276,997,323
749,1,741,984,4,550,269,105,573,797,828,143
750,0,421,615,595,272,468,179,194,23,580,744
751,0,968,245,764,869,951,863,47,160,395,255
752,0,846,313,264,339,884,728,36,13,854,274
753,1,650,210,251,190,695,866,301,552,668,591
754,1,758,923,867,128,623,520,919,186,90,612
755,0,138,612,771,590,645,369,945,671,372,132
756,0,448,660,748,379,402,897,72,818,629,351
757,1,960,950,494,102,650,584,118,713,756,909
758,0,397,2,903,640,663,301,527,489,304,366
759,3,90,89,1,675,216,201,197,16,171,674
760,1,83,845,10,254,809,956,141,980,746,502
761,1,350,811,758,802,674,113,949,59,40,428
762,1,527,97,399,923,973,638,663,118,933,847
763,1,610,492,725,615,832,800,447,912,47,792
764,1,567,25,107,879,480,452,229,159,450,835
765,1,585,732,804,407,337,728,353,166,87,35
766,1,233,719,856,168,575,331,196,848,574,144
767,1,499,621,638,87,359,513,803,348,448,328
768,1,906,853,423,928,82,115,864,921,771,133
769,1,623,551,929,698,413,88,247,612,587,731
770,1,340,520,152,298,112,391,751,118,699,726
771,0,404,967,31,349,243,870,161,668,421,855
772,1,317,2,349,939,418,730,994,316,668,358
773,1,314,579,361,803,209,737,824,277,549,958
774,0,26,520,171,107,180,740,460,949,586,613
775,1,684,328,45,254,482,927,881,237,412,449
776,1,470,88,332,764,582,448,149,172,240,392
777,3,427,941,109,244,319,763,212,383,598,594
778,1,136,656,473,735,857,399,227,733,62,729
779,0,186,880,372,594,551,744,882,482,813,575
780,4,854,771,555,352,917,991,514,406,676,692
781,3,429,340,647,78,446,235,896,573,482,899
782,1,180,973,991,879,155,53,714,36,744,30
783,0,31,38,356,595,383,316,684,257,772,239
784,1,439,743,14,25,914,807,892,516,55,367
785,1,762,914,682,210,519,289,724,4,309,886
786,1,76,394,498,812,424,333,551,712,348,896
787,0,310,299,640,255,495,886,369,769,326,422
788,1,39,303,117,721,94,766,264,166,286,226
789,1,831,436,906,323,334,749,717,844,246,307
790,3,413,394,81,952,380,686,468,403,702,746
791,1,297,895,39,595,467,419,292,918,995,907
792,1,976,479,600,232,607,233,340,177,335,284
793,1,745,99,632,878,35,301,243,533,815,185
794,1,781,733,619,513,888,209,66,168,514,791
795,1,78,581,901,339,235,263,110,665,264,73
796,1,63,349,468,135,122,834,712,464,777,274
797,1,351,2,497,211,218,723,647,490,515,674
798,1,5,946,389,84,576,888,346,18,279,991
799,3,720,494,462,576,546,911,23,532,292,401
800,1,180,886,57,97,519,868,278,304,290,426
801,0,489,858,769,63,701,487,931,812,842,240
802,0,552,907,812,540,407,96,828,303,150,678
803,3,272,123,764,227,143,142,808,509,384,821
804,0,36,297,789,170,940,432,111,523,24,398
805,3,525,866,281,886,195,50,57,954,412,71
806,1,390,691,123,929,296,316,560,746,919,356
807,0,396,372,731,237,120,501,463,987,542,798
808,3,540,776,851,862,924,395,743,930,191,238
809,0,467,836,740,345,898,739,49,73,42,763
810,1,86,749,89,441,652,646,693,496,422,318
811,0,825,651,28,326,694,705,473,913,666,857
812,3,578,669,0,302,493,528,354,721,923,487
813,0,378,518,418,879,831,579,718,965,692,289
814,0,37,930,982,938,825,588,634,194,815,220
815,0,687,221,115,186,749,633,309,578,385,632
816,1,535,33,665,515,268,804,289,922,296,374
817,0,154,740,415,601,866,800,351,33,13,682
818,1,63,347,734,644,874,626,561,431,790,978
819,0,245,746,146,605,391,741,116,341,382,10
820,1,802,572,456,127,484,881,508,411,591,733
821,3,260,639,757,633,253,699,184,318,646,861
822,1,598,816,315,963,725,909,503,711,591,184
823,4,302,36,991,92,400,837,671,77,669,18
824,0,718,435,566,306,482,500,257,81,82,391
825,0,560,611,661,514,889,262,504,598,449,277
826,0,983,197,322,702,430,199,20,518,408,440
827,1,558,728,500,291,819,294,516,797,10,77
828,3,602,578,727,702,113,73,450,67,440,436
829,0,661,173,293,331,71,551,431,230,778,984
830,4,977,449,860,216,164,242,564,266,245,546
831,1,711,310,670,856,84,878,960,354,601,406
832,0,924,415,77,164,203,39,40,123,896,843
833,1,178,81,861,553,883,918,268,141,436,561
834,0,299,194,772,247,836,199,474,512,830,461
835,0,654,907,989,670,448,703,972,185,525,599
836,0,24,501,690,610,668,307,96,540,891,25
837,1,324,503,392,101,254,420,99,658,381,857
838,0,674,20,290,773,756,998,888,716,170,415
839,1,981,210,236,604,442,546,207,219,967,713
840,1,469,225,887,23,273,960,906,304,365,322
841,1,567,647,937,718,323,220,269,692,12,659
842,0,579,162,464,822,808,948,983,564,215,353
843,1,30,168,553,809,617,990,556,126,72,965
844,0,694,941,709,753,451,733,481,211,398,166
845,1,74,243,366,891,687,808,863,852,829,149
846,1,963,202,588,618,668,489,907,308,380,860
847,0,746,756,447,124,193,933,33,808,955,740
848,1,189,651,297,369,881,447,276,81,930,305
849,1,874,715,185,190,34,624,763,859,23,330
850,1,161,352,268,913,796,71,325,88,252,688
851,3,107,742,28,181,26,919,15,941,719,197
852,1,109,111,173,417,131,243,686,550,996,910
853,0,825,446,312,431,156,272,381,598,708,963
854,2,26,281,504,784,793,373,71,242,502,756
855,1,591,422,420,846,325,626,315,612,397,977
856,1,364,825,628,282,286,622,44,741,260,996
857,1,148,889,720,826,932,203,435,314,112,370
858,1,602,289,504,361,687,375,801,376,426,253
859,1,383,453,935,995,732,770,624,877,180,376
860,0,856,691,320,528,602,533,571,291,809,695
861,1,114,374,637,972,636,66,597,526,977,269
862,2,431,393,159,215,551,793,936,548,140,922
863,0,401,324,352,295,270,302,951,766,63,341
864,0,705,621,436,702,341,491,580,417,266,663
865,3,445,60,612,24,770,558,642,46,714,768
866,1,200,798,364,664,946,93,890,724,577,485
867,0,797,803,759,708,231,213,819,224,882,334
868,0,348,788,532,181,178,388,622,406,894,11
869,3,790,299,994,97,43,637,824,169,89,314
870,0,973,263,755,974,381,918,557,698,847,938
871,1,325,245,7,425,477,313,839,417,498,908
872,1,258,676,341,740,463,450,746,332,442,634
873,1,297,158,797,218,855,210,709,666,36,870
874,1,57,234,192,852,721,409,990,970,59,474
875,1,786,211,392,35,874,924,761,322,590,794
876,0,184,531,989,495,683,207,73,116,75,108
877,1,63,893,892,204,733,270,473,272,823,135
878,5,895,755,56,377,890,467,634,674,602,910
879,0,242,354,88,832,183,584,864,21,95,296
880,1,393,444,971,936,901,783,334,400,105,775
881,0,859,989,262,963,971,85,662,560,280,995
882,1,944,223,177,627,216,11,636,241,460,865
883,1,822,433,646,241,409,781,907,352,466,388
884,0,196,504,941,229,143,635,687,171,261,188
885,1,42,407,240,405,650,506,690,253,544,639
886,1,932,589,914,698,174,746,103,649,734,92
887,1,776,90,32,310,772,395,404,598,112,636
888,1,983,49,820,867,740,721,805,319,230,157
889,3,480,197,140,544,153,362,145,284,474,609
890,1,883,16,67,730,796,945,159,355,761,4
891,1,779,81,85,545,473,583,145,171,454,195
892,1,464,69,142,768,427,637,360,164,882,334
893,1,389,650,463,100,743,499,667,584,444,847
894,0,689,688,440,44,413,363,20,270,529,37
895,1,736,990,327,241,32,880,328,183,264,487
896,5,512,501,53,164,293,711,931,241,449,752
897,1,686,959,586,196,600,348,715,225,515,912
898,1,924,605,677,260,245,397,690,383,368,446
899,0,620,18,956,306,430,599,487,611,853,716
900,0,969,276,637,201,796,367,568,624,493,821
901,1,211,939,759,199,108,73,925,557,178,24
902,0,606,932,330,690,537,682,382,908,488,312
903,3,361,375,727,613,391,569,83,674,535,793
904,0,669,240,332,615,336,680,787,625,884,732
905,1,617,296,744,37,662,686,831,773,60,177
906,1,502,133,467,137,831,591,188,845,357,385
907,1,568,619,238,832,786,605,387,475,355,776
908,3,199,384,591,192,979,466,371,387,21,841
909,1,859,667,141,773,843,402,373,780,292,363
910,1,498,946,210,633,328,375,846,748,891,279
911,1,357,746,586,918,923,428,181,318,467,377
912,1,10,795,944,868,464,335,657,309,717,735
913,1,779,627,474,327,473,193,576,767,609,557
914,1,435,313,341,87,141,340,53,152,924,583
915,0,423,501,109,569,681,22,162,850,415,368
916,1,898,493,787,722,244,710,544,301,54,989
917,0,358,116,217,475,115,502,158,647,296,766
918,0,453,462,41,510,398,701,483,582,831,150
919,0,668,457,762,715,602,504,541,961,678,246
920,3,991,141,329,550,10,62,527,804,984,554
921,0,694,687,984,64,155,311,195,75,604,859
922,0,89,999,724,684,167,910,10,426,283,396
923,0,131,947,109,167,937,205,500,8,54,607
924,2,602,407,154,449,835,252,115,790,289,454
925,1,533,863,885,632,316,20,91,456,516,957
926,3,125,2,232,635,210,941,994,874,533,893
927,0,449,392,706,339,456,994,594,307,819,813
928,1,782,931,22,349,532,999,960,159,471,257
929,1,857,950,719,107,671,681,111,825,680,226
930,0,589,216,570,122,715,417,45,711,868,637
931,0,344,763,673,117,360,120,799,407,309,818
932,0,843,860,415,650,522,362,183,155,321,602
933,0,964,841,918,3,699,39,954,427,963,802
934,1,17,872,66,390,298,341,935,43,608,209
935,1,761,605,430,840,64,467,828,747,979,185
936,1,127,738,982,840,653,445,757,875,19,485
937,3,996,611,38,910,440,3,608,348,791,470
938,0,376,757,942,218,592,785,27,75,177,613
939,0,587,878,319,184,19,714,88,691,164,207
940,1,497,124,832,50,1,195,860,499,565,705
941,0,267,786,411,212,138,538,168,874,259,123
942,0,745,100,735,63,386,290,459,231,33,926
943,0,522,882,573,279,10,526,809,853,679,71
944,2,534,623,691,23,627,296,911,934,332,549
945,1,557,81,990,222,492,351,808,728,163,779
946,4,539,120,46,684,823,937,567,519,7,193
947,0,858,535,339,924,483,237,160,451,382,881
948,1,247,764,522,308,62,59,117,378,89,876
949,1,710,598,416,6,187,46,101,37,193,56
950,1,668,56,888,449,334,328,506,290,296,256
951,1,880,350,879,540,451,577,929,865,210,871
952,1,384,999,676,355,108,297,581,525,171,400
953,0,625,792,521,35,715,208,929,773,590,948
954,1,265,671,702,428,102,386,644,404,486,787
955,1,88,679,901,175,462,38,610,846,976,643
956,1,764,717,999,297,151,699,605,498,903,425
957,1,968,929,780,55,896,540,139,699,6,839
958,1,276,131,306,257,771,822,335,417,687,902
959,0,816,746,769,762,14,586,698,377,103,104
960,0,487,311,774,534,866,612,136,287,886,449
961,1,367,569,542,929,523,563,556,492,919,637
962,1,317,46,621,934,742,123,465,944,397,872
963,0,508,422,754,387,688,269,518,119,906,703
964,1,413,811,121,486,533,882,647,60,677,783
965,1,816,865,671,815,96,427,783,825,679,819
966,3,21,544,335,772,724,533,777,619,60,842
967,1,847,201,144,515,871,30,965,149,101,230
968,0,508,272,948,425,246,26,242,146,913,562
969,1,726,593,416,904,14,636,451,765,319,371
970,1,341,78,857,165,687,471,354,42,833,497
971,0,751,235,996,537,423,49,867,512,535,772
972,0,93,971,514,195,376,877,352,769,129,386
973,1,466,922,596,725,584,733,568,966,145,686
974,1,709,367,527,23,343,972,980,27,390,101
975,0,740,530,799,183,497,653,575,599,757,98
976,0,596,510,120,544,791,32,327,818,209,258
977,0,495,404,5,618,511,16,874,949,615,751
978,0,47,127,820,106,913,851,852,284,988,219
979,1,577,952,778,495,24,741,949,253,74,315
980,1,649,475,780,168,906,579,51,790,542,581
981,1,944,88,327,391,317,579,808,825,99,729
982,1,596,819,151,72,576,137,309,704,624,882
983,4,688,728,234,623,901,966,977,793,416,540
984,0,10,26,799,565,944,130,266,882,68,357
985,3,827,246,600,162,218,198,290,803,47,926
986,1,224,451,799,84,9,497,194,902,124,756
987,0,415,373,781,697,292,43,491,744,269,811
988,1,459,153,796,282,212,420,556,257,274,35
989,0,745,850,747,803,389,991,762,492,186,736
990,0,63,716,868,405,303,726,338,961,21,740
991,0,314,310,973,258,950,86,44,559,891,353
992,0,426,912,24,154,367,746,996,769,883,123
993,1,337,475,398,297,553,388,764,235,31,714
994,1,765,776,615,148,221,584,433,803,893,98
995,0,512,141,157,595,721,745,678,714,474,231
996,0,458,300,929,119,399,213,693,416,91,531
997,1,998,703,644,567,853,660,342,547,836,704
998,1,179,532,570,920,395,761,595,321,488,70
999,0,49,556,314,147,555,304,720,701,254,502
