700,3,132,812,449,280,529,428,462,951
701,1,677,62,670,821,559,147,64,873
702,0,290,792,866,373,450,664,156,507
703,1,695,913,272,182,907,673,711,859
704,1,9,706,591,769,239,89,346,472
705,1,818,834,937,278,847,562,980,93
706,1,989,72,717,767,332,558,800,88
707,0,472,712,26,461,420,457,291,514
708,1,419,445,939,67,45,302,898,891
709,1,361,882,393,1,869,756,107,104
710,3,413,33,256,157,641,696,334,54
711,1,531,995,192,371,608,483,464,968
712,3,647,191,306,767,308,187,483,486
713,1,550,343,697,892,806,682,477,238
714,3,668,652,797,448,820,690,100,424
715,0,934,128,996,147,132,0,213,325
716,1,980,674,852,713,935,873,501,549
717,1,735,639,217,63,160,387,498,456
718,0,430,987,227,401,92,226,548,360
719,0,161,98,477,868,794,796,360,841
720,0,808,486,574,548,256,109,787,294
721,1,137,152,120,680,707,414,331,36
722,0,291,392,585,689,158,136,267,732
723,0,799,342,437,527,615,651,367,300
724,1,711,46,966,189,617,419,894,589
725,1,911,346,872,831,202,21,634,345
726,0,223,780,373,590,351,96,456,91
727,1,950,654,475,770,603,149,776,274
728,1,720,605,587,416,890,844,410,506
729,1,832,65,81,517,257,616,678,7
730,0,852,113,346,855,979,864,786,893
731,1,270,836,594,196,517,976,960,316
732,0,239,666,280,129,705,632,93,34
733,3,91,49,593,779,840,104,474,658
734,0,760,724,733,72,371,869,112,610
735,1,543,685,200,728,574,258,739,518
736,3,271,413,672,662,329,591,700,804
737,5,445,534,105,994,965,594,590,586
738,1,198,462,155,866,922,724,876,232
739,1,877,530,946,509,256,237,569,412
740,1,967,832,135,685,592,516,808,943
741,3,702,866,322,753,924,467,506,128
742,1,249,692,139,931,485,379,843,431
743,1,765,463,21,686,471,459,635,508
744,3,926,320,548,865,405,270,535,927
745,1,494,780,861,711,873,870,103,127
746,1,360,400,175,599,214,473,606,34
747,0,910,785,222,272,917,847,628,347
748,1,270,702,1,708,676,428,513,435
749,1,833,588,477,423,409,729,219,790
750,0,685,501,851,677,249,585,295,516
751,0,848,308,563,836,969,525,881,656
752,0,441,621,60,627,40,368,11,923
753,1,233,204,319,515,754,547,138,689
754,1,409,131,132,485,807,1,639,556
755,0,497,66,145,772,481,531,473,867
756,0,843,908,804,612,868,645,42,511
757,1,788,95,672,638,894,252,807,334
758,0,842,882,546,778,958,782,187,479
759,3,526,471,524,225,637,196,840,354
760,1,339,21,720,53,598,186,299,414
761,1,874,501,502,880,157,366,956,71
762,1,239,158,515,875,821,170,741,499
763,1,321,874,699,156,740,400,734,373
764,1,92,428,471,93,655,484,867,239
765,1,673,712,894,804,601,125,764,716
766,1,875,138,128,152,84,807,93,75
767,1,17,821,966,439,549,289,988,372
768,1,501,396,635,51,601,864,384,99
769,1,304,734,602,466,519,371,146,619
770,1,64,158,116,284,362,372,295,308
771,0,447,768,821,0,962,690,991,254
772,1,911,387,965,184,524,390,28,540
773,1,34,4,160,705,819,461,700,943
774,0,328,395,853,969,4,693,538,317
775,1,776,636,74,592,249,123,287,268
776,1,456,372,184,80,847,994,695,114
777,3,123,83,162,270,77,251,126,787
778,1,807,720,318,19,851,336,765,900
779,0,252,866,217,122,585,674,590,601
780,4,286,906,636,17,110,103,900,639
781,3,626,826,954,160,187,929,432,420
782,1,996,745,845,824,636,512,612,741
783,0,545,555,759,692,607,830,246,55
784,1,25,220,906,98,930,534,83,89
785,1,109,62,910,840,676,819,658,590
786,1,270,461,271,664,523,650,436,551
787,0,408,350,794,16,707,1,257,276
788,1,801,192,885,890,443,758,917,745
789,1,975,904,565,110,372,935,63,996
790,3,993,482,380,25,123,212,302,265
791,1,374,358,260,368,418,173,730,732
792,1,309,621,564,662,642,457,188,463
793,1,933,949,252,755,567,531,442,532
794,1,708,768,546,673,574,299,895,901
795,1,261,755,363,345,523,593,724,432
796,1,394,792,848,492,81,675,219,366
797,1,814,971,941,570,976,667,609,341
798,1,148,906,716,360,510,701,959,662
799,3,183,338,826,261,289,333,644,130
800,1,740,71,639,669,482,203,675,604
801,0,560,883,565,943,959,442,761,337
802,0,414,312,659,418,682,889,687,175
803,3,784,290,514,27,948,387,959,964
804,0,8,820,40,717,420,684,775,258
805,3,406,207,32,151,187,616,567,107
806,1,958,106,427,261,135,273,902,100
807,0,865,780,16,326,505,876,55,603
808,3,891,281,726,442,786,421,736,510
809,0,576,217,560,709,123,817,199,392
810,1,63,900,518,193,157,619,309,887
811,0,168,97,758,335,52,372,54,931
812,3,999,658,236,864,708,421,257,200
813,0,643,688,11,126,474,826,301,286
814,0,144,175,593,256,594,923,824,762
815,0,28,547,606,757,426,768,181,944
816,1,199,243,860,20,528,312,584,547
817,0,26,443,301,774,856,984,504,164
818,1,673,780,819,553,608,426,746,34
819,0,632,536,421,130,872,139,152,902
820,1,654,730,913,350,113,581,515,200
821,3,143,665,401,384,423,308,585,799
822,1,517,87,615,933,107,574,662,774
823,4,287,619,83,28,961,527,27,308
824,0,454,697,17,349,481,189,727,79
825,0,399,367,68,101,554,246,361,419
826,0,787,620,730,155,374,914,318,365
827,1,279,147,49,278,98,701,637,450
828,3,411,813,446,949,197,957,608,260
829,0,450,512,332,630,149,212,921,919
830,4,464,745,39,13,456,749,887,314
831,1,252,178,600,865,779,942,739,856
832,0,613,707,475,685,416,696,366,634
833,1,470,926,874,395,24,602,463,724
834,0,281,10,451,117,801,744,875,643
835,0,956,777,767,266,913,808,395,793
836,0,665,105,68,580,38,685,999,773
837,1,801,776,810,613,594,516,323,499
838,0,262,564,850,188,663,386,818,621
839,1,103,812,530,61,190,442,899,784
840,1,338,105,40,269,805,452,343,691
841,1,174,361,604,523,913,991,749,95
842,0,725,154,863,145,494,161,649,338
843,1,601,817,292,881,906,332,275,687
844,0,406,319,330,915,579,278,825,709
845,1,934,32,543,253,770,959,178,568
846,1,853,278,733,7,610,803,727,367
847,0,953,433,597,197,52,115,976,712
848,1,359,737,885,198,375,745,202,422
849,1,985,30,988,191,559,150,56,310
850,1,454,351,502,463,632,929,556,64
851,3,368,730,356,951,607,871,442,887
852,1,106,887,189,616,467,109,396,703
853,0,865,721,627,790,198,257,426,248
854,2,248,16,591,841,289,796,672,531
855,1,344,127,924,211,910,742,491,323
856,1,953,437,964,921,365,3,900,929
857,1,397,803,920,378,286,87,715,318
858,1,35,536,251,517,73,972,628,703
859,1,235,885,960,118,410,259,36,270
860,0,228,738,442,220,601,932,691,880
861,1,845,153,286,820,165,566,45,370
862,2,872,629,460,517,56,520,591,87
863,0,483,132,909,800,293,836,280,126
864,0,766,282,545,148,970,717,953,450
865,3,203,726,196,321,861,690,355,863
866,1,351,48,729,733,83,230,631,423
867,0,813,635,407,20,879,478,88,631
868,0,645,208,79,268,552,108,829,126
869,3,318,805,357,858,136,114,48,632
870,0,277,430,755,511,74,19,491,62
871,1,214,443,469,706,137,630,338,489
872,1,192,86,434,989,194,961,19,577
873,1,221,146,926,103,401,652,84,632
874,1,862,448,714,242,442,532,799,997
875,1,135,54,2,7,154,820,702,902
876,0,79,498,770,53,316,832,228,650
877,1,373,412,820,374,473,598,754,493
878,5,77,930,11,797,179,591,364,70
879,0,856,143,512,947,568,749,433,182
880,1,693,860,825,959,435,276,834,747
881,0,848,937,693,681,999,98,158,482
882,1,667,24,708,82,633,978,107,936
883,1,802,681,320,999,684,449,797,719
884,0,508,99,193,374,788,972,223,241
885,1,639,814,406,224,733,108,581,940
886,1,78,100,49,869,495,556,204,865
887,1,880,588,321,687,545,389,520,249
888,1,921,572,92,547,708,821,524,359
889,3,565,255,403,661,530,336,185,483
890,1,619,727,759,784,588,719,945,964
891,1,704,749,261,831,808,162,292,155
892,1,498,287,179,496,929,546,930,212
893,1,961,146,513,51,785,22,84,507
894,0,201,672,245,366,328,401,424,291
895,1,418,234,886,773,517,868,609,118
896,5,339,648,481,412,78,454,6,223
897,1,760,423,474,422,426,13,365,566
898,1,519,866,642,853,290,822,813,353
899,0,218,325,199,748,48,650,471,950
900,0,702,165,695,649,397,875,206,834
901,1,825,431,271,648,185,703,30,397
902,0,928,466,442,752,675,520,209,489
903,3,286,555,665,131,657,396,764,899
904,0,359,106,668,222,416,936,613,43
905,1,208,61,383,536,401,820,912,846
906,1,594,480,716,868,24,93,142,824
907,1,968,691,80,360,113,851,919,581
908,3,780,709,725,257,544,597,678,108
909,1,408,26,254,181,64,561,235,7
910,1,703,409,95,471,308,874,341,401
911,1,359,365,157,814,3,507,684,473
912,1,13,492,782,781,112,307,133,908
913,1,179,402,347,933,549,574,712,216
914,1,538,91,829,840,962,694,121,554
915,0,161,731,603,722,948,859,389,679
916,1,922,329,724,452,713,480,490,74
917,0,633,91,731,530,199,793,666,484
918,0,83,736,527,994,392,481,966,911
919,0,863,218,570,889,17,391,678,331
920,3,630,847,889,550,170,637,592,8
921,0,702,179,25,620,815,789,240,618
922,0,451,446,116,547,193,681,156,996
923,0,596,351,225,852,168,525,171,378
924,2,681,41,881,439,463,841,746,967
925,1,860,782,590,572,824,188,848,27
926,3,770,451,402,149,9,68,359,921
927,0,994,263,242,697,978,277,451,409
928,1,33,872,945,238,316,139,406,303
929,1,858,209,428,338,683,419,92,279
930,0,81,151,401,469,750,340,92,753
931,0,831,341,848,958,602,656,371,370
932,0,392,42,330,31,952,640,867,834
933,0,295,5,820,994,138,319,90,81
934,1,698,313,813,728,687,284,965,793
935,1,171,419,403,385,939,605,689,406
936,1,75,892,281,344,375,371,670,512
937,3,151,924,130,845,626,457,550,419
938,0,889,207,983,906,203,346,253,940
939,0,26,778,831,920,276,987,535,541
940,1,526,581,391,376,206,300,115,583
941,0,927,579,871,995,794,837,618,630
942,0,897,801,908,487,86,681,734,763
943,0,371,676,423,269,319,143,190,27
944,2,413,327,46,351,152,586,194,358
945,1,319,378,390,361,303,223,831,112
946,4,19,527,453,857,510,452,661,391
947,0,189,405,250,444,458,832,627,225
948,1,125,654,951,533,250,875,842,734
949,1,233,113,983,874,238,635,990,405
950,1,646,627,859,631,25,405,165,588
951,1,522,702,664,110,165,267,232,216
952,1,19,370,521,828,9,498,600,570
953,0,748,933,175,685,0,519,623,493
954,1,572,588,457,568,617,158,218,178
955,1,359,876,916,641,834,107,196,599
956,1,784,44,342,264,156,667,527,652
957,1,20,238,124,684,862,933,979,90
958,1,477,548,112,329,730,48,564,287
959,0,196,923,391,523,809,304,453,737
960,0,790,589,873,137,599,784,890,988
961,1,323,575,630,607,590,82,439,463
962,1,752,744,511,181,169,117,58,204
963,0,977,703,649,748,786,651,821,640
964,1,513,977,294,329,945,526,489,486
965,1,134,311,876,740,79,493,314,56
966,3,582,244,396,242,825,197,705,543
967,1,969,461,731,18,549,783,311,946
968,0,502,278,388,304,183,352,847,964
969,1,906,693,141,201,132,436,817,118
970,1,981,903,475,478,477,130,559,929
971,0,651,537,614,248,139,459,847,192
972,0,379,617,832,713,276,938,408,362
973,1,479,96,845,885,172,424,333,276
974,1,642,573,417,758,34,94,499,183
975,0,421,142,797,651,597,212,608,99
976,0,791,766,603,118,415,220,260,784
977,0,240,151,401,17,671,50,870,502
978,0,624,854,694,904,494,361,505,880
979,1,47,909,582,961,80,877,639,486
980,1,969,367,926,395,334,156,232,200
981,1,436,463,814,836,575,305,21,676
982,1,227,735,926,274,827,902,404,808
983,4,107,593,321,988,671,840,906,915
984,0,360,312,811,856,896,707,708,953
985,3,495,270,483,798,855,601,239,971
986,1,678,643,166,234,848,913,817,238
987,0,608,944,960,778,880,336,151,287
988,1,206,870,583,564,999,796,289,382
989,0,740,220,78,607,969,218,575,448
990,0,297,919,963,208,251,150,590,911
991,0,176,476,412,572,835,87,985,5
992,0,503,306,960,887,758,604,821,763
993,1,39,158,956,992,866,330,894,633
994,1,354,242,410,911,523,430,537,457
995,0,553,353,931,588,796,806,989,622
996,0,509,648,754,622,202,324,186,538
997,1,783,889,764,476,418,36,750,368
998,1,120,308,387,86,906,889,616,24
999,0,770,280,388,737,192,702,966,712
