875,1,33,465,355,626,657,129
876,0,541,118,685,605,35,404
877,1,490,485,984,429,656,271
878,5,33,850,454,146,691,69
879,0,395,958,550,300,788,858
880,1,795,852,132,775,846,622
881,0,708,117,869,945,435,124
882,1,747,330,551,694,22,720
883,1,413,707,365,446,807,852
884,0,245,738,2,317,142,227
885,1,635,194,335,966,314,347
886,1,47,822,515,213,820,736
887,1,590,829,406,444,844,171
888,1,152,488,308,754,973,782
889,3,20,381,777,484,124,336
890,1,740,798,547,471,967,249
891,1,752,830,737,154,3,954
892,1,320,619,648,164,45,784
893,1,972,890,83,656,226,700
894,0,244,659,494,54,444,96
895,1,493,798,52,613,525,985
896,5,735,372,840,329,605,944
897,1,908,563,803,608,763,374
898,1,162,983,498,838,681,666
899,0,669,365,905,897,738,478
900,0,966,756,962,528,931,739
901,1,516,2,540,794,309,823
902,0,307,107,281,91,987,793
903,3,848,261,988,79,442,935
904,0,498,496,290,190,54,967
905,1,689,791,152,986,765,69
906,1,863,699,842,26,735,704
907,1,670,26,978,790,384,302
908,3,1,799,93,195,414,50
909,1,346,185,231,588,654,63
910,1,807,900,127,858,177,200
911,1,338,176,768,332,50,410
912,1,652,84,98,575,58,27
913,1,511,473,578,376,0,611
914,1,780,939,201,826,354,983
915,0,670,704,329,243,619,228
916,1,346,386,319,307,734,322
917,0,453,868,435,780,265,330
918,0,718,540,307,515,596,804
919,0,807,580,587,68,522,728
920,3,65,212,756,355,834,786
921,0,132,874,485,580,331,993
922,0,301,756,175,437,390,616
923,0,588,139,174,183,54,78
924,2,765,607,128,588,139,887
925,1,961,272,117,645,635,908
926,3,345,426,865,602,179,405
927,0,249,59,520,296,453,400
928,1,778,744,561,745,522,904
929,1,830,269,132,6,499,806
930,0,232,758,293,785,314,256
931,0,389,464,929,187,962,363
932,0,106,143,921,896,653,698
933,0,630,726,763,609,642,217
934,1,249,743,691,730,266,878
935,1,628,202,152,484,223,943
936,1,996,699,43,357,397,547
937,3,564,216,800,865,901,673
938,0,828,233,704,529,288,146
939,0,723,292,209,553,853,543
940,1,643,838,857,854,385,829
941,0,907,142,77,630,457,973
942,0,260,338,451,516,51,34
943,0,161,461,783,50,909,581
944,2,282,897,905,37,353,64
945,1,688,576,228,202,244,938
946,4,343,932,968,554,96,859
947,0,159,145,199,412,362,184
948,1,390,571,73,575,150,865
949,1,447,241,268,288,49,695
950,1,193,971,370,1,285,239
951,1,335,739,255,177,984,229
952,1,708,703,331,468,996,250
953,0,460,160,315,138,95,925
954,1,592,381,109,616,675,627
955,1,655,189,392,783,541,111
956,1,691,46,985,326,614,994
957,1,168,262,202,557,585,805
958,1,3,247,445,531,870,983
959,0,443,10,733,598,410,989
960,0,735,250,25,48,341,924
961,1,50,357,150,833,97,102
962,1,200,968,348,719,208,47
963,0,979,766,150,789,847,683
964,1,795,94,881,216,171,73
965,1,360,723,771,161,299,581
966,3,888,310,655,403,323,189
967,1,402,489,926,737,44,158
968,0,848,199,970,476,180,21
969,1,27,527,868,445,675,790
970,1,903,911,395,657,867,547
971,0,86,214,570,150,709,399
972,0,443,310,904,878,630,135
973,1,536,343,803,641,135,724
974,1,466,622,255,32,256,635
975,0,324,884,775,741,579,269
976,0,855,441,574,827,434,185
977,0,449,152,665,718,170,315
978,0,701,874,684,963,310,628
979,1,444,731,278,618,238,179
980,1,400,875,73,539,226,851
981,1,283,743,670,412,225,365
982,1,149,43,566,152,650,757
983,4,526,613,67,492,479,201
984,0,829,108,16,5,235,862
985,3,936,727,327,560,456,577
986,1,594,29,642,922,90,353
987,0,600,873,530,868,681,303
988,1,951,426,961,500,265,541
989,0,527,68,764,615,379,662
990,0,285,666,336,580,141,464
991,0,371,233,544,369,712,133
992,0,723,689,338,341,286,283
993,1,705,406,243,540,57,508
994,1,923,867,210,909,584,946
995,0,543,991,9,521,715,750
996,0,314,315,275,549,908,573
997,1,229,469,211,28,818,383
998,1,133,105,720,492,186,385
999,0,322,885,102,394,428,769
