500,1,760,919,866,893,439,756,97,346,566,856,826,265
501,1,607,189,996,110,458,591,755,493,143,79,172,616
502,1,424,312,936,147,462,235,177,352,301,868,850,48
503,0,226,480,544,306,260,366,102,909,795,882,298,97
504,0,662,840,617,348,753,33,710,55,961,195,889,726
505,1,454,11,378,841,966,638,711,241,231,148,793,680
506,1,443,964,495,413,351,266,88,882,196,482,122,977
507,1,95,460,299,936,672,174,519,456,758,921,141,57
508,5,24,464,223,589,665,579,528,33,905,459,532,901
509,1,627,632,172,97,488,652,795,490,521,982,400,825
510,0,372,263,234,533,566,29,290,573,275,857,74,100
511,1,933,142,581,720,787,210,347,455,170,783,752,867
512,0,816,805,87,710,447,771,7,438,63,394,304,626
513,0,96,907,893,48,298,746,642,720,61,46,318,328
514,0,713,643,382,702,374,623,849,544,622,17,716,199
515,1,630,127,116,911,693,308,975,200,586,170,802,747
516,1,922,670,699,858,360,402,214,167,371,222,284,774
517,0,484,365,114,875,742,782,586,142,257,352,749,628
518,1,85,25,368,612,676,414,858,49,798,252,113,117
519,0,557,917,366,377,127,858,868,409,638,244,256,398
520,1,266,671,316,23,484,459,22,413,371,774,53,394
521,1,861,258,264,411,172,152,772,288,405,529,19,351
522,1,942,841,801,455,825,571,180,560,243,308,454,790
523,0,344,199,465,56,446,269,886,335,596,724,253,562
524,1,872,567,13,36,231,495,375,407,283,599,183,259
525,0,304,921,111,546,51,724,123,986,699,222,241,866
526,5,68,193,880,832,287,831,700,150,937,191,795,663
527,1,422,705,394,640,228,557,16,954,909,647,55,643
528,1,89,986,346,377,324,737,820,989,556,513,781,7
529,1,916,896,47,256,854,559,317,3,54,248,63,305
530,1,404,442,805,663,888,70,381,895,288,322,116,513
531,0,547,240,519,809,536,199,622,907,544,290,448,1
532,0,477,973,245,95,248,281,707,555,345,784,397,466
533,1,987,445,948,272,565,462,129,703,133,476,574,103
534,0,267,595,734,759,46,290,606,262,814,411,189,58
535,0,355,911,588,879,215,456,15,660,107,151,734,610
536,1,839,848,647,452,708,806,278,984,184,831,570,956
537,1,855,664,786,398,683,75,888,784,85,190,296,874
538,1,338,75,736,833,813,546,763,606,480,956,870,261
539,0,687,475,412,130,200,811,607,258,683,890,961,823
540,1,16,39,336,555,238,176,959,906,170,562,400,623
541,1,729,503,893,433,743,607,365,914,213,97,635,276
542,0,539,610,581,193,986,773,664,554,804,673,677,83
543,1,328,367,621,576,87,242,477,421,741,322,119,163
544,1,347,543,702,569,39,301,324,535,220,139,351,44
545,0,74,943,874,233,479,980,431,757,495,521,831,147
546,0,524,615,495,333,146,292,844,239,15,946,898,365
547,1,869,399,815,600,447,445,482,272,682,883,923,591
548,0,23,531,836,315,186,90,977,972,565,362,559,976
549,1,507,202,671,272,475,106,308,160,431,956,888,683
550,5,885,627,762,769,829,999,576,225,578,480,151,635
551,4,119,808,105,86,165,254,529,126,589,333,958,703
552,1,102,818,1,889,622,471,268,461,521,806,658,70
553,1,158,571,306,360,544,664,963,309,86,855,153,810
554,1,235,124,388,915,333,48,804,180,200,863,262,120
555,0,340,997,149,548,445,484,615,793,260,21,633,816
556,1,510,585,632,871,836,79,530,339,215,71,721,587
557,1,782,592,870,954,335,264,534,320,362,82,19,666
558,1,234,892,377,694,818,534,812,454,728,587,446,451
559,1,151,794,935,62,91,702,797,22,362,937,453,216
560,1,621,912,118,265,880,223,75,471,61,575,602,686
561,1,221,704,450,119,642,460,867,279,213,571,153,247
562,1,940,274,966,923,707,929,807,421,479,82,140,769
563,0,269,708,30,449,469,253,841,713,628,740,388,887
564,1,112,1,188,418,295,267,93,636,736,185,933,298
565,1,328,856,56,691,789,31,521,959,805,669,950,905
566,1,984,687,264,163,652,677,542,347,993,119,752,467
567,1,592,88,333,267,902,988,349,707,465,776,268,496
568,4,106,977,337,0,816,298,695,514,769,818,16,32
569,1,57,267,345,412,369,116,578,483,270,619,196,130
570,0,782,407,145,841,621,851,624,173,662,428,270,210
571,0,794,812,527,12,716,15,767,982,926,697,309,391
572,0,798,95,523,998,162,779,630,633,575,14,896,649
573,0,450,73,983,916,466,868,722,527,385,381,165,9
574,1,41,450,879,613,134,196,9,668,637,444,257,685
575,1,263,386,455,573,549,3,710,774,772,233,799,316
576,1,271,676,980,519,471,142,815,661,598,378,991,555
577,1,219,509,497,157,195,52,567,326,9,778,372,395
578,1,334,177,871,258,656,995,489,644,694,41,402,120
579,1,970,419,362,751,599,773,721,430,71,948,530,52
580,3,605,512,320,14,988,307,973,867,397,553,239,413
581,1,398,721,585,844,275,622,367,898,47,36,948,723
582,1,985,321,850,469,478,439,494,975,207,282,729,553
583,1,967,644,518,956,614,647,523,863,303,983,907,163
584,3,238,122,505,436,896,672,741,427,989,373,490,282
585,0,976,101,338,891,505,950,864,1,191,358,85,881
586,0,893,18,211,582,276,134,193,949,513,116,992,17
587,0,952,42,432,714,323,4,750,423,114,927,924,394
588,1,140,539,348,324,999,170,502,448,852,794,819,509
589,3,377,825,883,242,126,24,863,676,311,148,475,655
590,0,397,371,48,79,947,117,541,66,920,827,521,487
591,1,499,632,338,638,298,53,905,365,911,951,216,245
592,1,147,332,309,330,739,170,578,334,188,810,14,800
593,1,627,458,100,51,810,871,529,138,864,726,196,826
594,0,499,989,44,605,418,770,132,78,156,314,704,360
595,0,447,227,495,12,793,446,967,204,682,207,365,637
596,1,33,472,155,120,620,600,786,50,575,181,458,542
597,1,377,20,301,289,7,612,660,763,519,464,215,600
598,1,221,919,982,870,657,143,652,248,283,574,249,784
599,0,99,360,191,500,532,354,798,524,159,575,67,802
600,0,996,687,16,32,455,627,340,803,326,452,646,520
601,1,396,290,891,161,914,632,314,212,29,653,781,727
602,1,111,692,791,89,369,719,304,667,220,782,444,638
603,1,764,122,256,648,829,319,875,777,520,524,42,853
604,0,580,812,645,188,986,869,108,116,44,538,716,391
605,1,911,929,532,664,102,607,476,219,598,772,77,441
606,1,724,121,415,966,993,573,674,967,211,531,219,992
607,1,737,660,671,380,408,734,493,58,698,462,299,312
608,1,52,947,186,212,460,508,774,502,122,866,50,820
609,1,259,788,13,941,958,311,53,980,999,669,132,140
610,0,424,214,348,673,61,268,245,256,298,896,951,900
611,1,399,659,588,614,617,743,578,366,408,488,745,314
612,1,90,883,64,137,119,623,362,676,80,829,843,878
613,3,350,878,661,397,26,373,379,541,781,736,557,799
614,0,868,176,641,377,787,20,850,715,786,501,514,30
615,1,866,357,398,106,912,746,926,107,581,480,100,572
616,1,323,129,742,61,771,95,188,339,193,215,34,22
617,1,464,987,116,252,789,409,303,304,536,46,156,394
618,4,975,575,608,888,947,827,334,257,252,721,216,475
619,4,561,722,7,71,301,943,109,160,212,756,607,792
620,1,563,259,850,341,176,820,982,804,327,129,262,789
621,3,636,168,394,491,393,680,641,767,15,275,785,113
622,1,209,663,302,912,666,127,179,925,743,338,69,858
623,1,312,803,227,251,833,693,825,707,754,300,164,855
624,0,293,590,524,792,178,929,76,95,536,825,673,562
625,0,834,616,615,18,223,418,752,951,487,871,310,750
626,1,981,210,821,594,207,547,359,406,697,466,571,217
627,1,821,692,598,102,913,103,907,705,576,961,676,416
628,1,121,447,507,104,485,645,517,875,800,901,693,726
629,1,788,358,270,151,714,225,985,822,615,4,625,437
630,1,698,920,286,320,278,841,78,263,654,382,271,839
631,3,604,414,310,93,951,583,411,442,70,792,869,233
632,1,798,600,373,182,664,311,510,615,853,315,961,319
633,0,420,527,563,49,453,799,698,695,161,537,128,168
634,0,47,495,682,211,494,8,866,793,677,750,978,831
635,0,524,172,456,576,838,62,512,674,226,939,691,241
636,5,886,409,62,105,833,827,991,935,666,104,583,570
637,4,350,629,963,705,676,492,208,275,596,89,595,305
638,0,793,308,610,85,122,943,863,500,555,434,948,483
639,3,326,38,111,155,903,638,322,974,419,75,723,157
640,1,472,670,36,836,136,899,336,866,976,496,5,259
641,3,501,375,414,138,614,701,455,166,602,756,4,841
642,1,966,682,913,526,299,39,262,691,818,154,528,937
643,1,805,153,788,945,111,830,515,864,385,601,983,720
644,1,679,596,890,155,316,229,300,594,843,835,32,569
645,1,718,709,741,79,703,237,8,678,354,37,711,784
646,1,500,519,126,222,719,552,294,172,236,300,941,879
647,1,63,269,785,560,353,158,439,873,386,706,858,178
648,1,736,558,771,270,918,437,619,215,295,683,176,478
649,1,803,426,885,525,815,789,419,309,360,796,965,459
650,1,700,987,280,443,549,226,879,998,482,316,697,383
651,0,454,552,70,226,290,731,137,15,473,996,558,8
652,1,185,57,102,568,920,402,447,385,710,856,267,389
653,3,9,464,7,333,744,558,602,159,86,258,321,295
654,1,362,445,630,953,132,486,571,972,208,165,734,310
655,1,490,897,59,607,853,924,568,315,967,554,254,465
656,5,925,774,547,230,824,622,379,197,867,736,619,590
657,0,793,597,477,18,695,411,343,170,4,275,894,124
658,0,795,265,459,254,688,151,968,724,29,142,238,958
659,1,660,813,904,133,687,982,595,438,654,138,801,580
660,1,26,412,882,40,769,401,914,41,649,113,124,938
661,1,984,327,778,714,293,769,782,970,44,230,909,114
662,4,676,633,637,741,167,454,830,773,304,946,41,683
663,1,396,53,772,545,306,105,408,706,214,197,210,14
664,1,880,646,889,910,19,164,794,641,749,731,602,687
665,0,593,225,871,733,775,898,250,465,709,135,253,702
666,1,779,878,84,78,243,788,102,632,228,136,916,220
667,0,793,499,500,162,900,111,520,460,350,789,53,968
668,1,660,507,684,187,377,310,47,368,593,454,645,135
669,5,386,585,999,551,679,802,129,289,736,21,180,884
670,0,223,827,414,238,958,390,370,839,446,700,293,785
671,1,187,348,351,594,624,525,814,622,305,387,981,958
672,0,970,222,196,721,498,56,815,455,184,521,320,356
673,1,418,287,440,278,789,621,836,980,862,782,449,99
674,1,857,463,400,703,83,640,652,387,214,390,227,821
675,1,983,989,147,527,373,757,684,369,645,696,122,402
676,0,959,452,158,398,938,425,355,622,274,920,477,197
677,1,68,293,535,744,442,44,39,125,510,630,12,311
678,1,249,320,970,998,688,132,118,56,812,55,334,371
679,1,534,854,940,486,3,116,317,873,883,657,742,648
680,1,161,692,580,42,497,837,222,572,648,229,123,985
681,1,319,117,520,592,449,841,638,621,899,158,194,293
682,1,250,829,477,806,766,341,653,797,205,479,154,40
683,0,949,620,925,318,663,315,351,837,171,845,570,805
684,1,668,438,891,95,382,994,713,509,605,433,960,601
685,0,160,993,196,571,799,181,714,304,659,226,407,687
686,0,547,519,820,101,963,30,603,551,463,951,809,824
687,0,191,707,982,672,205,10,22,953,350,594,548,112
688,1,904,800,89,670,740,823,500,755,806,122,451,358
689,0,101,782,887,58,378,944,419,7,945,31,556,635
690,1,817,931,310,468,618,856,880,875,580,616,597,279
691,1,152,866,528,30,560,689,319,386,814,643,352,177
692,1,270,302,53,431,241,717,189,220,280,759,59,583
693,1,564,898,93,555,678,868,101,198,61,13,480,478
694,1,750,749,713,855,561,179,751,551,382,523,109,364
695,0,932,305,29,168,935,11,490,758,7,416,953,239
696,0,109,893,370,241,719,161,464,256,309,740,190,147
697,1,220,901,750,433,415,248,409,544,211,559,512,85
698,1,632,705,926,452,299,640,843,291,116,111,796,771
699,4,383,886,78,912,660,298,840,533,484,392,784,313
700,3,122,266,127,977,376,903,303,714,804,454,576,279
701,1,53,851,55,552,861,200,565,143,101,656,180,518
702,0,535,869,648,431,709,581,94,220,421,974,180,746
703,1,727,669,729,608,723,985,947,589,367,582,309,40
704,1,388,501,576,519,281,946,612,982,875,189,681,15
705,1,909,676,922,335,865,491,190,821,589,175,113,586
706,1,299,131,631,955,665,443,75,278,579,425,488,855
707,0,449,909,76,215,500,2,454,121,827,570,79,951
708,1,343,247,222,292,852,421,374,356,813,850,25,805
709,1,623,271,167,906,157,414,893,66,118,838,596,699
710,3,67,306,0,639,210,110,642,543,23,57,717,622
711,1,848,725,642,343,533,946,131,329,615,393,868,20
712,3,449,258,57,98,398,19,925,793,161,205,636,32
713,1,438,453,248,487,247,477,126,593,91,468,320,758
714,3,998,79,419,826,911,433,120,274,824,351,960,346
715,0,704,835,406,252,308,954,443,160,980,117,15,435
716,1,782,597,118,116,815,513,282,229,339,99,464,947
717,1,656,969,764,161,736,687,275,761,611,98,905,988
718,0,583,777,138,200,365,872,381,344,884,960,182,163
719,0,794,395,649,741,496,288,68,452,842,82,793,93
720,0,656,872,908,566,108,991,709,144,694,910,644,289
721,1,369,629,241,537,535,647,6,319,946,917,543,819
722,0,719,581,3,172,781,412,41,575,188,55,5,854
723,0,726,200,540,935,872,121,812,105,485,515,982,131
724,1,198,743,277,597,374,572,905,936,20,972,479,557
725,1,82,515,852,427,379,686,582,47,517,469,907,249
726,0,295,589,559,981,28,324,759,602,929,519,506,105
727,1,280,561,233,2,101,421,283,899,582,775,550,374
728,1,862,533,150,286,303,768,934,550,60,766,831,963
729,1,226,523,777,924,992,370,651,949,785,891,267,108
730,0,82,200,775,858,540,449,887,885,753,705,139,997
731,1,336,302,624,116,773,108,681,761,168,28,779,142
732,0,227,725,355,195,839,464,474,152,3,799,285,369
733,3,975,22,126,527,496,714,996,38,53,839,581,330
734,0,457,92,223,611,800,823,939,454,80,749,576,151
735,1,293,245,489,902,768,787,378,414,441,274,748,780
736,3,581,37,798,68,598,438,256,443,297,18,755,502
737,5,870,975,640,963,459,112,691,332,884,712,549,167
738,1,857,884,426,953,255,514,324,618,489,944,660,162
739,1,967,190,506,1,588,615,232,540,323,59,591,115
740,1,343,803,73,119,645,6,254,685,417,194,60,580
741,3,709,583,451,700,925,19,376,3,494,24,25,357
742,1,19,681,975,260,628,496,940,827,338,907,259,877
743,1,980,175,981,314,674,481,711,791,608,229,908,835
744,3,643,959,890,78,316,246,24,254,143,980,662,68
745,1,208,587,946,136,805,374,811,210,475,410,27,925
746,1,849,648,365,543,937,60,226,288,889,377,874,697
747,0,62,890,127,157,121,814,631,192,23,250,942,702
748,1,326,456,926,780,164,531,365,599,74,40,442,143
749,1,856,851,622,953,579,33,319,838,737,94,992,664
750,0,566,784,516,664,694,743,314,165,219,177,365,79
751,0,535,551,678,902,126,261,101,570,12,183,192,489
752,0,776,561,216,942,786,471,691,512,619,399,751,23
753,1,559,703,67,505,725,849,685,14,512,779,145,903
754,1,989,822,15,548,547,759,870,153,479,652,189,661
755,0,862,594,553,766,156,690,940,883,712,78,550,197
756,0,23,513,184,787,282,253,799,263,853,969,117,218
757,1,91,414,598,176,246,102,364,314,800,319,290,199
758,0,862,553,79,223,640,776,738,505,358,31,184,787
759,3,168,693,258,587,272,107,267,206,728,714,48,321
760,1,794,712,669,714,929,253,719,931,302,765,731,528
761,1,442,365,725,424,315,514,894,502,531,649,713,560
762,1,998,65,454,13,907,470,549,387,126,332,161,379
763,1,275,489,583,780,715,412,171,635,95,935,318,730
764,1,737,616,105,327,307,670,965,926,495,744,777,429
765,1,201,879,415,232,259,161,92,52,974,548,546,280
766,1,59,847,999,327,658,569,251,977,523,128,402,763
767,1,926,314,360,763,381,327,570,768,538,122,890,549
768,1,767,315,646,547,298,476,228,460,957,732,446,997
769,1,889,552,437,600,465,738,133,861,378,588,968,349
770,1,364,452,388,374,372,36,58,6,907,844,488,622
771,0,967,918,874,829,646,989,673,539,994,836,533,719
772,1,688,180,507,666,797,807,784,38,907,26,308,757
773,1,43,667,628,383,766,530,767,556,755,323,839,309
774,0,913,930,982,557,685,910,508,413,868,619,116,782
775,1,95,161,7,992,683,971,438,994,939,425,433,190
776,1,6,715,927,649,193,174,689,562,121,619,543,712
777,3,279,577,435,582,950,383,178,769,667,55,905,410
778,1,697,682,25,841,203,88,163,751,796,238,440,990
779,0,38,885,760,27,345,944,865,788,358,536,156,651
780,4,88,280,495,373,851,464,664,494,497,876,857,221
781,3,763,421,747,193,651,719,212,139,317,757,894,907
782,1,581,261,937,64,920,850,39,363,473,570,16,700
783,0,511,526,503,174,777,818,84,692,749,17,486,680
784,1,288,622,666,537,627,117,301,281,875,739,599,491
785,1,570,305,681,657,308,987,323,699,182,739,259,948
786,1,355,88,204,842,676,585,432,178,643,773,894,617
787,0,681,742,951,358,693,108,863,638,482,674,463,745
788,1,955,359,536,793,468,655,282,522,436,262,27,974
789,1,459,571,703,406,600,934,645,389,810,852,584,678
790,3,788,337,932,640,11,872,560,975,300,892,471,304
791,1,533,505,15,514,226,418,29,405,861,473,305,893
792,1,461,65,239,534,66,168,362,128,452,738,785,899
793,1,461,424,604,916,410,154,130,274,595,717,46,295
794,1,951,889,758,479,383,52,703,205,131,780,813,711
795,1,876,33,860,170,700,59,461,678,466,424,123,608
796,1,998,845,157,560,508,536,285,160,665,696,947,439
797,1,478,846,354,311,992,963,864,648,575,592,867,881
798,1,144,222,910,922,89,74,525,405,362,48,489,401
799,3,196,338,48,427,361,316,957,794,253,678,239,994
800,1,223,807,828,778,166,113,354,395,278,817,512,691
801,0,494,501,770,596,339,705,179,980,915,154,757,246
802,0,926,985,459,288,300,98,181,6,948,853,602,332
803,3,820,633,509,344,827,106,691,178,757,529,620,142
804,0,97,835,463,745,610,658,789,41,998,178,709,750
805,3,960,822,416,843,546,966,991,530,199,765,475,901
806,1,509,861,996,400,413,682,410,40,460,965,866,707
807,0,160,83,874,82,761,552,921,123,24,688,520,151
808,3,685,897,444,330,522,126,675,442,173,161,936,517
809,0,19,271,696,690,775,445,512,961,958,149,279,663
810,1,714,191,734,925,568,89,193,475,553,817,262,469
811,0,123,872,132,13,28,702,772,880,876,613,624,260
812,3,539,946,547,668,46,173,66,453,302,425,925,813
813,0,117,780,579,787,637,227,233,904,23,744,179,183
814,0,192,385,597,945,130,975,624,128,388,639,505,0
815,0,754,104,837,552,234,347,871,847,478,286,597,264
816,1,520,568,990,236,948,480,386,301,514,278,776,580
817,0,993,499,582,653,820,572,758,19,469,503,841,510
818,1,489,957,931,137,4,47,860,928,832,873,119,662
819,0,704,266,359,854,951,331,773,991,436,313,534,722
820,1,151,331,34,164,640,426,355,434,509,487,744,163
821,3,232,728,383,282,73,605,180,70,242,125,966,568
822,1,613,844,23,480,860,778,5,503,195,579,824,821
823,4,962,221,935,144,968,64,975,77,945,724,121,177
824,0,127,553,195,778,316,574,520,107,111,105,971,208
825,0,862,401,519,666,393,167,839,591,971,887,481,331
826,0,584,96,757,10,926,859,340,509,573,965,450,471
827,1,887,593,830,189,409,338,825,361,276,775,849,664
828,3,796,256,932,282,811,252,774,893,426,680,201,435
829,0,461,137,354,814,833,810,73,249,692,748,851,39
830,4,144,661,900,624,251,829,424,625,864,118,178,796
831,1,174,317,134,969,808,451,979,882,259,936,778,766
832,0,125,948,520,493,985,171,843,341,7,995,555,608
833,1,399,478,941,87,347,560,675,327,913,901,739,498
834,0,391,866,790,308,93,521,24,127,314,474,998,251
835,0,106,252,145,889,812,649,531,787,438,195,678,555
836,0,842,617,89,695,301,332,664,159,420,533,249,328
837,1,977,573,250,547,559,64,619,955,946,190,108,609
838,0,795,851,529,820,850,877,583,804,737,22,961,809
839,1,563,954,607,231,958,47,837,249,885,432,58,973
840,1,505,209,695,579,242,758,52,705,99,147,320,667
841,1,864,9,671,332,365,616,830,289,79,733,203,630
842,0,39,639,17,652,956,613,303,969,405,177,983,369
843,1,273,229,609,588,841,82,935,984,892,591,644,727
844,0,80,701,639,463,12,833,981,310,924,979,457,644
845,1,199,957,883,728,88,532,559,467,161,114,432,792
846,1,451,254,585,809,878,81,271,171,666,322,655,507
847,0,459,233,148,724,846,892,463,629,132,509,445,111
848,1,489,740,793,259,458,649,993,553,916,907,754,618
849,1,67,349,742,857,915,973,540,245,318,631,914,107
850,1,696,893,395,85,357,465,199,253,758,185,259,107
851,3,807,345,525,577,981,777,839,893,424,385,514,401
852,1,446,847,736,256,737,392,590,580,897,100,214,60
853,0,976,869,85,921,720,276,918,678,225,920,735,448
854,2,559,720,517,722,781,439,964,698,513,434,546,446
855,1,982,754,232,687,924,647,943,359,581,141,640,923
856,1,938,717,961,729,435,42,935,479,434,679,794,195
857,1,947,286,590,636,516,911,755,743,753,81,399,560
858,1,381,754,93,235,283,541,762,953,100,741,845,562
859,1,726,284,529,110,980,525,159,190,559,107,152,972
860,0,686,553,270,960,508,204,251,518,877,633,171,622
861,1,300,812,123,519,208,584,577,349,214,733,762,693
862,2,94,330,252,375,718,734,307,523,85,831,296,733
863,0,372,640,454,286,171,811,255,19,656,654,368,702
864,0,185,34,42,142,811,178,417,365,385,401,863,368
865,3,861,879,346,894,334,492,250,593,662,897,389,843
866,1,673,412,648,179,335,682,922,356,956,548,538,517
867,0,976,654,634,314,750,78,59,641,816,793,202,457
868,0,2,461,394,176,648,250,417,439,396,63,468,141
869,3,365,361,496,976,218,445,858,207,100,73,107,512
870,0,70,459,727,578,880,464,515,199,644,471,94,851
871,1,130,525,786,550,527,966,3,243,78,325,984,194
872,1,34,925,656,270,758,291,55,755,39,671,526,309
873,1,118,137,766,198,715,291,196,815,424,774,303,901
874,1,54,192,617,677,37,550,348,470,924,274,451,231
875,1,903,246,257,10,935,47,209,881,120,439,730,159
876,0,705,928,716,904,200,582,862,695,219,948,285,69
877,1,360,283,602,843,825,754,415,201,965,978,815,436
878,5,778,235,247,411,945,532,86,765,638,703,860,192
879,0,21,775,178,138,746,262,98,311,514,54,6,562
880,1,39,488,465,940,587,624,352,211,136,439,725,89
881,0,282,237,900,876,169,565,294,925,172,921,610,45
882,1,644,9,584,787,218,994,877,305,221,19,840,822
883,1,508,831,911,443,73,740,42,477,967,550,458,460
884,0,894,184,89,506,385,342,21,240,230,694,347,783
885,1,74,24,723,162,203,693,72,279,992,157,36,184
886,1,192,20,463,974,956,888,896,50,217,208,388,947
887,1,630,363,501,917,416,348,397,73,663,841,255,262
888,1,469,600,588,441,223,365,651,772,29,628,978,945
889,3,168,43,418,171,914,561,608,525,599,866,494,80
890,1,918,486,624,8,278,504,709,483,317,131,676,758
891,1,790,167,657,46,295,11,277,962,857,639,939,553
892,1,149,446,338,811,605,146,124,153,76,429,500,164
893,1,863,434,629,631,338,44,395,473,426,644,839,298
894,0,919,163,879,824,367,74,282,509,695,980,971,349
895,1,159,624,309,633,230,85,630,466,971,337,233,815
896,5,976,556,812,456,988,473,443,341,2,690,163,526
897,1,321,360,821,391,0,608,521,580,251,865,944,583
898,1,254,154,985,128,198,514,302,342,361,611,419,934
899,0,105,199,39,457,411,354,327,121,663,836,816,696
900,0,320,296,560,230,794,983,405,339,258,670,949,598
901,1,515,21,116,776,413,935,99,306,793,132,926,792
902,0,70,778,938,404,896,486,495,30,627,832,197,716
903,3,446,164,325,863,403,842,178,602,320,831,511,806
904,0,789,322,210,423,897,740,639,921,233,426,471,538
905,1,331,204,53,258,409,246,55,914,416,432,507,776
906,1,482,653,869,825,741,600,638,480,610,797,716,316
907,1,195,333,423,451,418,231,607,809,147,97,898,770
908,3,878,623,64,482,813,442,362,434,509,760,741,555
909,1,918,700,989,566,912,890,304,840,520,83,454,142
910,1,780,904,518,210,556,808,600,200,676,579,797,117
911,1,241,452,410,406,871,49,542,339,176,773,59,67
912,1,76,102,585,33,681,71,802,332,620,974,965,230
913,1,416,56,919,331,476,767,366,871,402,531,151,618
914,1,846,503,295,506,954,29,994,437,537,800,4,294
915,0,550,560,308,194,695,944,100,46,873,843,484,374
916,1,592,694,648,690,590,170,758,255,433,811,876,533
917,0,709,201,763,963,810,13,928,626,888,243,897,267
918,0,881,227,42,50,178,560,154,278,371,89,713,97
919,0,47,778,275,231,570,758,386,791,630,661,20,369
920,3,694,996,625,440,180,340,236,568,217,636,976,312
921,0,718,384,614,293,570,783,739,771,845,1,924,934
922,0,602,556,584,318,763,9,826,451,91,552,585,11
923,0,39,756,737,591,922,27,664,609,666,713,831,738
924,2,684,344,379,54,37,230,508,872,905,688,73,31
925,1,845,2,784,953,578,361,914,537,553,544,864,920
926,3,828,835,832,404,783,751,401,874,334,24,659,316
927,0,998,58,507,169,746,203,590,446,307,322,202,216
928,1,554,539,98,307,993,557,292,688,673,80,588,921
929,1,379,912,336,123,609,289,391,416,645,388,454,351
930,0,196,301,187,631,915,199,710,230,103,912,521,660
931,0,572,849,762,16,827,726,761,107,914,286,368,37
932,0,761,143,394,59,504,820,780,856,735,501,7,759
933,0,902,683,780,143,659,419,402,20,859,768,734,817
934,1,833,327,228,683,636,430,766,164,724,589,364,632
935,1,266,620,190,984,750,878,749,908,776,347,967,189
936,1,555,469,478,886,11,683,473,457,145,774,595,133
937,3,43,417,181,485,839,372,146,898,349,57,941,292
938,0,38,532,1,163,703,526,491,560,72,131,213,831
939,0,764,89,587,409,103,191,943,361,924,167,429,330
940,1,483,303,465,785,141,198,722,890,126,583,489,125
941,0,417,368,542,687,637,261,992,90,882,44,314,452
942,0,945,964,675,436,31,454,943,184,724,403,351,459
943,0,486,952,219,767,32,382,563,24,628,694,194,711
944,2,669,841,881,693,396,134,917,642,360,314,516,41
945,1,893,301,218,36,46,294,649,355,857,583,109,984
946,4,212,814,566,480,188,304,958,675,77,299,203,804
947,0,293,421,208,993,426,794,119,819,134,561,390,964
948,1,690,890,751,281,436,216,814,748,124,235,698,43
949,1,806,189,45,874,464,989,443,327,155,809,5,99
950,1,866,570,103,204,181,145,961,371,533,603,915,656
951,1,127,635,642,132,802,154,836,948,930,634,486,253
952,1,280,242,383,98,46,161,981,648,940,505,324,708
953,0,857,175,475,789,527,139,826,927,885,886,472,262
954,1,174,346,326,338,260,724,826,237,254,62,712,905
955,1,445,579,585,644,128,902,490,8,156,980,881,400
956,1,399,592,359,814,490,389,620,521,431,615,46,899
957,1,731,99,938,19,886,597,598,691,963,813,935,122
958,1,863,620,43,512,668,789,460,413,742,204,416,411
959,0,750,717,508,92,436,192,62,408,968,606,55,845
960,0,856,94,521,388,730,756,904,647,425,52,145,503
961,1,578,778,384,556,775,667,923,990,629,611,913,58
962,1,433,326,652,553,908,358,237,558,169,327,69,540
963,0,367,288,578,283,449,296,222,147,795,992,785,759
964,1,958,60,372,504,671,32,59,327,802,705,639,969
965,1,848,392,406,674,952,934,648,754,940,274,625,972
966,3,17,734,314,728,186,292,934,737,863,421,160,746
967,1,773,854,704,11,595,272,644,923,927,807,723,661
968,0,2,753,871,516,887,405,226,262,437,799,430,958
969,1,145,134,992,112,38,873,780,261,910,759,347,906
970,1,894,955,220,453,43,757,395,606,795,254,216,235
971,0,50,19,443,361,631,525,218,435,692,713,295,385
972,0,653,146,168,689,593,611,675,229,644,912,199,207
973,1,828,531,890,415,304,803,938,402,693,375,696,625
974,1,871,453,854,846,513,847,346,221,4,554,985,549
975,0,193,312,741,591,28,689,217,16,678,304,747,500
976,0,869,273,763,882,805,142,590,746,634,439,478,620
977,0,230,836,694,384,402,575,394,484,530,376,208,858
978,0,585,828,102,292,460,660,683,539,86,865,513,230
979,1,411,478,401,371,282,776,398,779,74,178,70,848
980,1,580,227,678,373,711,11,775,355,736,506,602,68
981,1,744,591,349,251,539,743,390,706,776,201,608,795
982,1,996,826,115,719,711,780,301,819,97,581,575,197
983,4,250,345,368,630,967,790,123,765,196,960,779,804
984,0,553,790,971,78,611,104,232,135,255,545,711,844
985,3,318,266,927,56,39,766,806,842,362,204,535,537
986,1,100,954,41,829,907,614,932,541,106,622,468,212
987,0,421,499,982,753,737,518,777,555,800,203,600,501
988,1,487,740,457,377,502,695,898,37,424,279,455,664
989,0,666,615,65,808,657,922,669,12,793,608,74,357
990,0,526,793,537,356,555,878,701,674,55,200,288,707
991,0,167,427,21,106,634,400,985,613,876,493,717,49
992,0,979,384,60,299,927,4,908,114,359,758,467,70
993,1,585,137,453,992,706,696,874,701,837,685,476,264
994,1,629,49,307,116,177,361,802,141,844,257,195,896
995,0,2,384,172,411,854,154,32,775,508,768,760,340
996,0,189,14,994,797,174,711,307,132,128,501,0,590
997,1,593,681,995,213,819,938,208,667,996,801,639,256
998,1,275,408,746,692,444,387,262,688,459,462,190,180
999,0,18,745,787,349,783,923,99,571,164,457,651,538
